people_id,name,first_name,middle_name,last_name,suffix,nickname,party_id,party,role_id,role,district,followthemoney_eid,votesmart_id,opensecrets_id,ballotpedia,knowwho_pid,committee_id
8874,"Robert Nutting",Robert,W.,Nutting,,,2,R,1,Rep,HD-077,6570982,19500,,Robert_Nutting,272097,0
8875,"Andrew O'Brien",Andrew,Roesing,O'Brien,,,1,D,1,Rep,HD-044,6486351,104920,,Andrew_O%27Brien,272089,0
8877,"Ann Peoples",Ann,E.,Peoples,,,1,D,1,Rep,HD-035,6475038,67733,,Ann_Peoples,250783,0
8880,"Matthew Peterson",Matthew,John,Peterson,,,1,D,1,Rep,HD-115,6486361,103552,,Matthew_Peterson,272103,0
8881,"Donald Pilon",Donald,E.,Pilon,,,1,D,1,Rep,HD-133,6454369,36718,,Donald_Pilon,228275,0
8885,"Gary Plummer",Gary,E.,Plummer,,,2,R,2,Sen,SD-012,6657892,36777,,Gary_Plummer_(Maine),228266,0
8887,"Kerri Prescott",Kerri,L.,Prescott,,,2,R,1,Rep,HD-060,6669480,57537,,Kerri_Prescott,250746,0
8888,"Charles Priest",Charles,R.,Priest,,,1,D,1,Rep,HD-063,6475046,56700,,Charles_Priest,250750,0
8889,"Helen Rankin",Helen,,Rankin,,,1,D,1,Rep,HD-097,6486366,103557,,Helen_Rankin,272104,0
8890,"David Richardson",David,E.,Richardson,,,2,R,1,Rep,HD-023,6657911,37284,,David_Richardson_(Maine),228236,0
8891,"Wesley Richardson",Wesley,E.,Richardson,,,2,R,1,Rep,HD-049,6657915,37038,,Wesley_Richardson,0,0
8893,"Kimberley Rosen",Kimberley,C.,Rosen,,,2,R,2,Sen,SD-008,6665937,37040,,Kimberley_Rosen,228242,0
8894,"Margaret Rotundo",Margaret,R.,Rotundo,,,1,D,1,Rep,HD-059,6375129,37042,,Margaret_Rotundo,208763,0
8895,"Diane Russell",Diane,M.,Russell,,,1,D,1,Rep,HD-039,6486377,104942,,Diane_Russell,272113,0
8896,"Linda Sanborn",Linda,F.,Sanborn,,,1,D,2,Sen,SD-030,6486383,103639,,Linda_Sanborn,272117,0
8897,"Ralph Sarty",Ralph,W.,Sarty,Jr.,,2,R,1,Rep,HD-099,6674197,101952,,"Ralph_Sarty,_Jr.",260061,0
8898,"Thomas Saviello",Thomas,B.,Saviello,,,2,R,2,Sen,SD-017,6411327,36956,,Thomas_Saviello,212758,0
8900,"Michael Shaw",Michael,A.,Shaw,,,1,D,1,Rep,HD-023,13002006,57563,,Michael_Shaw_(Maine),251426,0
8903,"Madonna Soctomah",Madonna,"M. ",Soctomah,,,6,N,1,Rep,HD-TRIBE,0,128553,,Madonna_Soctomah,330289,0
8904,"Sara Stevens",Sara,,Stevens,,,1,D,1,Rep,HD-017,6486412,103449,,Sara_Stevens,272079,0
8905,"Meredith Strang Burgess",Meredith,N.,"Strang Burgess",,,2,R,1,Rep,HD-108,13002016,57601,,Meredith_Strang_Burgess,250771,0
8906,"Peter Stuckey",Peter,C.,Stuckey,,,1,D,1,Rep,HD-042,6486416,103592,,Peter_Stuckey,272110,0
8909,"Michael Thibodeau",Michael,D.,Thibodeau,,,2,R,2,Sen,SD-011,6672631,65844,,Michael_Thibodeau,250736,0
8910,"Douglas Thomas",Douglas,A.,Thomas,,,2,R,2,Sen,SD-027,6657970,37049,,Douglas_Thomas,228237,0
8911,"Dianne Tilton",Dianne,C.,Tilton,,,2,R,1,Rep,HD-033,6674219,103462,,Dianne_Tilton,272084,0
8912,"Sharon Treat",Sharon,A.,Treat,,,1,D,1,Rep,HD-079,6375903,6723,,Sharon_Treat,195403,0
8914,"John Tuttle",John,L.,Tuttle,Jr.,,1,D,2,Sen,SD-003,6375965,6728,,John_Tuttle_(Maine),195427,0
8915,"Linda Valentino",Linda,M.,Valentino,,,1,D,2,Sen,SD-031,6454459,36627,,Linda_Valentino,228276,0
8918,"Richard Wagner",Richard,V.,Wagner,,,1,D,1,Rep,HD-073,13001952,57572,,Richard_Wagner,250758,0
8920,"Windol Weaver",Windol,C.,Weaver,,,2,R,1,Rep,HD-150,6669523,56986,,Windol_Weaver,250801,0
8921,"David Webster",David,C.,Webster,,,1,D,1,Rep,HD-106,6454482,36850,,David_Webster,228264,0
8922,"Joan Welsh",Joan,W.,Welsh,,,1,D,1,Rep,HD-094,2541201,103493,,Joan_Welsh,272090,0
8924,"Michael Willette",Michael,J.,Willette,,,2,R,2,Sen,SD-002,6496829,109378,,Michael_Willette,272075,0
8926,"Dale Crafts",Dale,J.,Crafts,,,2,R,1,Rep,HD-056,6628890,19597,,Dale_Crafts,272105,0
10318,"Roberta Beavers",Roberta,B.,Beavers,,,1,D,1,Rep,HD-002,6483160,68902,,Roberta_Beavers,291778,0
10319,"Devin Beliveau",Devin,M.,Beliveau,,,1,D,1,Rep,HD-151,6501531,121111,,Devin_Beliveau,291781,0
10320,"Paul Bennett",Paul,Edward,Bennett,,,2,R,1,Rep,HD-141,6683667,121103,,Paul_Bennett,291773,0
10321,"Russell Black",Russell,J.,Black,,,2,R,2,Sen,SD-017,6683522,121044,,Russell_Black,291713,0
10324,"David R. Burns",David,R.,Burns,,,2,R,1,Rep,HD-138,6683660,121100,,"David_R._Burns,_Maine_State_Representative",0,0
10325,"Ralph Chapman",Ralph,,Chapman,,,1,D,1,Rep,HD-133,6501307,120973,,Ralph_Chapman,291659,0
10326,"Benjamin Chipman",Benjamin,M.,Chipman,,,1,D,2,Sen,SD-027,6535860,127853,,Benjamin_Chipman,311481,0
10327,"Michael Clarke",Michael,H.,Clarke,,,1,D,1,Rep,HD-062,6501384,121010,,Michael_Clarke,293197,0
10329,"Douglas Damon",Douglas,K.,Damon,,,2,R,1,Rep,HD-016,9937484,104914,,Douglas_Damon,291637,0
10331,"James Dill",James,F.,Dill,,,1,D,2,Sen,SD-005,6501252,120946,,James_Dill_(Maine),291634,0
10332,"Mark Dion",Mark,N.,Dion,,,1,D,2,Sen,SD-028,6512210,19477,,Mark_Dion,311478,0
10333,"Dana Dow",Dana,L.,Dow,,,2,R,1,Rep,HD-050,6657626,36789,,Dana_Dow,228287,0
10334,"Larry Dunphy",Larry,Charles,Dunphy,,,2,R,1,Rep,HD-118,6681732,121042,,Larry_Dunphy,289985,0
10335,"Eleanor Espling",Eleanor,M.,Espling,,,2,R,1,Rep,HD-065,6681736,121057,,Eleanor_Espling,289989,0
10336,"Joyce Fitzpatrick",Joyce,Ann,Fitzpatrick,,,2,R,1,Rep,HD-008,6683228,120941,,Joyce_Ann_Fitzpatrick,291628,0
10337,"Karen Foster",Karen,D.,Foster,,,2,R,1,Rep,HD-058,6683390,121006,,Karen_Foster,293195,0
10338,"Kenneth Fredette",Kenneth,Wade,Fredette,,,2,R,1,Rep,HD-100,6628906,19554,,Kenneth_Fredette,291646,0
10339,"James Gillway",James,S.,Gillway,,,2,R,1,Rep,HD-098,6683325,120981,,James_Gillway,289964,0
10340,"Anne Graham",Anne,P.,Graham,,,1,D,1,Rep,HD-109,6468513,57602,,Anne_Graham,291733,0
10341,"Stacey Guerin",Stacey,K.,Guerin,,,2,R,2,Sen,SD-010,6683271,120954,,Stacey_Guerin,291641,0
10342,"Robert Harmon",Robert,Ryan,Harmon,,,2,R,1,Rep,HD-045,6657709,36805,,Ryan_Harmon,291671,0
10343,"Erin Herbig",Erin,D.,Herbig,,,1,D,2,Sen,SD-011,6501328,120985,,Erin_Herbig,289966,0
10344,"David Johnson",David,D.,Johnson,,,2,R,1,Rep,HD-020,6683265,120953,,David_Johnson_(Maine),293192,0
10346,"Dennis Keschl",Dennis,L.,Keschl,,,2,R,1,Rep,HD-076,6683496,121035,,Dennis_Keschl,289979,0
10347,"Walter Kumiega",Walter,A.,Kumiega,III,,1,D,1,Rep,HD-134,6501301,120971,,Walter_Kumiega,289961,0
10348,"Aaron Libby",Aaron,F.,Libby,,,2,R,1,Rep,HD-139,6697149,127855,,Aaron_Libby,311485,0
10349,"Ricky Long",Ricky,D.,Long,,,2,R,1,Rep,HD-145,6683233,120943,,Ricky_Long,291629,0
10350,"Thomas Longstaff",Thomas,,Longstaff,,,1,D,1,Rep,HD-109,6512197,127846,,Thomas_Longstaff,311475,0
10351,"Louis Luchini",Louis,Joseph,Luchini,Jr.,,1,D,2,Sen,SD-007,6501315,120977,,Louis_Luchini,289963,0
10352,"Joyce Maker",Joyce,A.,Maker,,,2,R,2,Sen,SD-006,6683287,120967,,Joyce_Maker,291653,0
10353,"Richard Malaby",Richard,S.,Malaby,,,2,R,1,Rep,HD-136,6674169,103463,,Richard_Malaby,289960,0
10354,"Maeghan Maloney",Maeghan,L.,Maloney,,,1,D,1,Rep,HD-057,6501378,121005,,Maeghan_Maloney,291688,0
10356,"Michael Mcclellan",Michael,D.,Mcclellan,,,2,R,1,Rep,HD-066,6683552,121054,,Michael_McClellan,291727,0
10358,"Susan Morissette",Susan,E.,Morissette,,,2,R,1,Rep,HD-054,6683370,120999,,Susan_Morissette,289968,0
10359,"Bradley Moulton",Bradley,S.,Moulton,,,2,R,1,Rep,HD-149,6629039,19587,,Bradley_Moulton,228281,0
10361,"Melvin Newendyke",Melvin,L.,Newendyke,,,2,R,1,Rep,HD-080,13001970,121030,,Melvin_Newendyke,396031,0
10363,"Beth O'Connor",Beth,A.,O'Connor,,,2,R,1,Rep,HD-005,6674178,103652,,Beth_O%27Connor,293204,0
10364,"Kimberly Olsen",Kimberly,,Olsen,,,2,R,1,Rep,HD-064,0,127844,,Kimberly_Olsen,311472,0
10365,"James Parker",James,,Parker,,,2,R,1,Rep,HD-018,6683255,120951,,James_Parker_(Maine),291639,0
10366,"Wayne Parry",Wayne,R.,Parry,,,2,R,1,Rep,HD-010,6674181,103647,,Wayne_Parry,291772,0
10367,"John Picchiotti",John,J.,Picchiotti,,,2,R,1,Rep,HD-108,6683504,121036,,John_Picchiotti,289980,0
10368,"Peter Rioux",Peter,B.,Rioux,,,2,R,1,Rep,HD-042,6683330,120983,,Peter_Rioux,289965,0
10369,"Megan Rochelo",Megan,M.,Rochelo,,,1,D,1,Rep,HD-136,13002067,121098,,Megan_Rochelo,289997,0
10370,"Deborah Sanderson",Deborah,J.,Sanderson,,,2,R,1,Rep,HD-088,6681724,120996,,Deborah_Sanderson,291681,0
10371,"Heather Sirocki",Heather,,Sirocki,,,2,R,1,Rep,HD-028,6697144,127854,,Heather_Sirocki,311483,0
10372,"Jeffrey Timberlake",Jeffrey,L.,Timberlake,,,2,R,2,Sen,SD-022,9931674,121048,,Jeffrey_Timberlake,291720,0
10373,"Amy Volk",Amy,F.,Volk,,,2,R,2,Sen,SD-030,6683637,121089,,Amy_Volk,291757,0
10376,"Paul Waterhouse",Paul,,Waterhouse,,,2,R,1,Rep,HD-098,6572458,6733,,Paul_Waterhouse,291722,0
10377,"Alexander Willette",Alexander,Reginald,Willette,,,2,R,1,Rep,HD-007,6683225,120940,,Alexander_Willette,291627,0
10379,"Tom Winsor",Tom,J.,Winsor,,,2,R,1,Rep,HD-071,6572621,6739,,Tom_Winsor,195482,0
10380,"Fred Wintle",Fred,,Wintle,,,2,R,1,Rep,HD-024,6683278,120957,,Frederick_Wintle,289957,0
10381,"Stephen Wood",Stephen,J.,Wood,,,2,R,1,Rep,HD-057,13001955,121024,,Stephen_Wood,293199,0
11311,"Richard Woodbury",Richard,G.,Woodbury,,,0,,2,Sen,SD-011,6533480,36790,,Richard_Woodbury,212745,0
11874,"Ronald Collins",Ronald,F.,Collins,,,2,R,2,Sen,SD-034,6568734,19496,,Ronald_Collins,193915,0
11885,"Garrett Mason",Garrett,Paul,Mason,,,2,R,2,Sen,SD-022,6683709,120921,,Garrett_Mason,291608,0
11886,"John Patrick",John,L.,Patrick,,,1,D,2,Sen,SD-018,6374568,36728,,"John_Patrick_Callahan,_Jr.",205612,0
11890,"Roger Katz",Roger,J.,Katz,,,2,R,2,Sen,SD-015,6683719,80944,,Roger_Katz,291611,0
11964,"Nichi Farnham",Nichi,S.,Farnham,,,2,R,2,Sen,SD-032,13002039,14980,,Nichi_Farnham,291618,0
11976,"Rodney Whittemore",Rodney,L.,Whittemore,,,2,R,2,Sen,SD-003,6683731,120926,,Rodney_Whittemore,291612,0
11977,"Lois Snowe-mello",Lois,A.,Snowe-mello,,,2,R,2,Sen,SD-015,6571887,10931,,Lois_Snowe_Mello,195488,0
12720,"Beth Turner",Beth,P.,Turner,,,2,R,1,Rep,HD-141,6468549,57596,,Beth_Turner,333309,0
13221,"Denise Harlow",Denise,Patricia,Harlow,,,1,D,1,Rep,HD-036,6501485,121070,,Denise_Harlow,311479,0
13876,"Raymond Wallace",Raymond,,Wallace,,,2,R,1,Rep,HD-024,6699341,137239,,Raymond_Wallace,379432,0
13884,"Kimberly Monaghan-Derrig",Kimberly,J.,Monaghan-Derrig,,,1,D,1,Rep,HD-030,6513692,134569,,Kimberly_Monaghan,354165,0
13892,"David Slagger",David,Allen,Slagger,,,6,N,1,Rep,HD-TRIBE,16072367,142759,,David_Slagger,434098,0
21222,"Thomas Martin",Thomas,H.,Martin,Jr.,,2,R,1,Rep,HD-057,6683726,120925,,Thomas_Martin_Jr.,293190,0
