people_id,name,first_name,middle_name,last_name,suffix,nickname,party_id,party,role_id,role,district,followthemoney_eid,votesmart_id,opensecrets_id,ballotpedia,knowwho_pid,committee_id
10341,"Stacey Guerin",Stacey,K.,Guerin,,,2,R,1,Rep,SD-010,6683271,120954,,Stacey_Guerin,291641,0
10343,"Erin Herbig",Erin,D.,Herbig,,,1,D,1,Rep,SD-011,6501328,120985,,Erin_Herbig,289966,0
10347,"Walter Kumiega",Walter,A.,Kumiega,III,,1,D,1,Rep,HD-134,6501301,120971,,Walter_Kumiega,289961,0
10349,"Ricky Long",Ricky,D.,Long,,,2,R,1,Rep,HD-145,6683233,120943,,Ricky_Long,291629,0
10350,"Thomas Longstaff",Thomas,,Longstaff,,,1,D,1,Rep,HD-109,6512197,127846,,Thomas_Longstaff,311475,0
10351,"Louis Luchini",Louis,Joseph,Luchini,Jr.,,1,D,1,Rep,SD-007,6501315,120977,,Louis_Luchini,289963,0
10352,"Joyce Maker",Joyce,A.,Maker,,,2,R,1,Rep,SD-006,6683287,120967,,Joyce_Maker,291653,0
10353,"Richard Malaby",Richard,S.,Malaby,,,2,R,1,Rep,HD-136,6674169,103463,,Richard_Malaby,289960,0
10356,"Michael Mcclellan",Michael,D.,Mcclellan,,,2,R,1,Rep,HD-066,6683552,121054,,Michael_McClellan,291727,0
10363,"Beth O'Connor",Beth,A.,O'Connor,,,2,R,1,Rep,HD-005,6674178,103652,,Beth_O%27Connor,293204,0
10366,"Wayne Parry",Wayne,R.,Parry,,,2,R,1,Rep,HD-010,6674181,103647,,Wayne_Parry,291772,0
10367,"John Picchiotti",John,J.,Picchiotti,,,2,R,1,Rep,HD-108,6683504,121036,,John_Picchiotti,289980,0
10370,"Deborah Sanderson",Deborah,J.,Sanderson,,,2,R,1,Rep,HD-088,6681724,120996,,Deborah_Sanderson,291681,0
10371,"Heather Sirocki",Heather,,Sirocki,,,2,R,1,Rep,HD-028,6697144,127854,,Heather_Sirocki,311483,0
10372,"Jeffrey Timberlake",Jeffrey,L.,Timberlake,,,2,R,1,Rep,SD-022,9931674,121048,,Jeffrey_Timberlake,291720,0
10373,"Amy Volk",Amy,F.,Volk,,,2,R,2,Sen,SD-030,6683637,121089,,Amy_Volk,291757,0
10379,"Tom Winsor",Tom,J.,Winsor,,,2,R,1,Rep,HD-071,6572621,6739,,Tom_Winsor,195482,0
10381,"Stephen Wood",Stephen,J.,Wood,,,2,R,1,Rep,HD-057,13001955,121024,,Stephen_Wood,293199,0
11874,"Ronald Collins",Ronald,F.,Collins,,,2,R,2,Sen,SD-034,6568734,19496,,Ronald_Collins,193915,0
11885,"Garrett Mason",Garrett,Paul,Mason,,,2,R,2,Sen,SD-022,6683709,120921,,Garrett_Mason,291608,0
11886,"John Patrick",John,L.,Patrick,,,1,D,2,Sen,SD-018,6374568,36728,,"John_Patrick_Callahan,_Jr.",205612,0
11890,"Roger Katz",Roger,J.,Katz,,,2,R,2,Sen,SD-015,6683719,80944,,Roger_Katz,291611,0
11976,"Rodney Whittemore",Rodney,L.,Whittemore,,,2,R,2,Sen,SD-003,6683731,120926,,Rodney_Whittemore,291612,0
12720,"Beth Turner",Beth,P.,Turner,,,2,R,1,Rep,HD-141,6468549,57596,,Beth_Turner,333309,0
13221,"Denise Harlow",Denise,Patricia,Harlow,,,1,D,1,Rep,HD-036,6501485,121070,,Denise_Harlow,311479,0
13876,"Raymond Wallace",Raymond,,Wallace,,,2,R,1,Rep,HD-024,6699341,137239,,Raymond_Wallace,379432,0
13884,"Kimberly Monaghan-Derrig",Kimberly,J.,Monaghan-Derrig,,,1,D,1,Rep,HD-030,6513692,134569,,Kimberly_Monaghan,354165,0
14714,"Matthea Larsen Daughtry",Matthea,Elisabeth,"Larsen Daughtry",,,1,D,1,Rep,HD-049,16072377,142892,,Matthea_Daughtry,660564,0
14716,"Richard Farnsworth",Richard,R.,Farnsworth,,,1,D,1,Rep,HD-037,6425633,10790,,Richard_Farnsworth,396047,0
14717,"Andrew Gattine",Andrew,M.,Gattine,,Drew,1,D,1,Rep,HD-034,9946504,137364,,Andrew_Gattine,403925,0
14718,"Sara Gideon",Sara,,Gideon,,,1,D,1,Rep,HD-048,11022676,137334,,Sara_Gideon,392487,0
14719,"Scott Hamann",Scott,M.,Hamann,,,1,D,1,Rep,HD-032,11022679,137361,,Scott_Hamann,399509,0
14720,"Craig Hickman",Craig,V.,Hickman,,,1,D,1,Rep,HD-081,6501432,121034,,Craig_Hickman,291709,0
14722,"Victoria Kornfield",Victoria,P.,Kornfield,,,1,D,1,Rep,HD-125,16072365,142886,,Victoria_Kornfield,434095,0
14725,"Carol McElwee",Carol,A.,McElwee,,,2,R,1,Rep,HD-149,11023214,137217,,Carol_McElwee,395980,0
14726,"Matthew Moonen",Matthew,W.,Moonen,,,1,D,1,Rep,HD-038,11022707,137356,,Matthew_Moonen,392492,0
14729,"Matthew Pouliot",Matthew,G.,Pouliot,,,2,R,1,Rep,SD-015,16072373,142890,,Matthew_Pouliot,434102,0
14730,"Robert Saucier",Robert,J.,Saucier,,,1,D,1,Rep,HD-147,11022718,137218,,Robert_Saucier,392246,0
14731,"Stanley Short",Stanley,Byron,Short,Jr.,,1,D,1,Rep,HD-106,11022724,137243,,Stanley_Short,392271,0
14732,"Stephen Stanley",Stephen,S.,Stanley,,,1,D,1,Rep,HD-143,6375569,14984,,Stephen_Stanley,195554,0
14740,"David Dutremble",David,E.,Dutremble,,,1,D,2,Sen,SD-032,11022668,137184,,David_Dutremble,390952,0
14742,"Geoffrey Gratwick",Geoffrey,M.,Gratwick,,,1,D,2,Sen,SD-009,11022678,75503,,Geoffrey_Gratwick,391012,0
14744,"Christopher Johnson",Christopher,K.,Johnson,,,1,D,2,Sen,SD-013,6501555,120923,,Chris_Johnson,293188,0
14747,"Rebecca Millett",Rebecca,J.,Millett,,,1,D,2,Sen,SD-029,9946879,137189,,Rebecca_Millett,399473,0
15041,"Henry John Bear",Henry,John,Bear,,,3,I,1,Rep,HD-TRIBE,35368741,170480,,Henry_John_Bear,450422,0
15044,"Nathan Libby",Nathan,,Libby,,,1,D,2,Sen,SD-021,11022695,137301,,Nathan_Libby,403783,0
15045,"Catherine Nadeau",Catherine,M.,Nadeau,,,1,D,1,Rep,HD-078,6501370,121000,,Catherine_Nadeau_(Maine),291684,0
15046,"Christine Powers",Christine,B.,Powers,,,1,D,1,Rep,HD-101,16072385,137331,,Christine_Powers,403833,0
15047,"John Schneck",John,C.,Schneck,,,1,D,1,Rep,HD-126,11022720,137228,,John_Schneck,392220,0
15270,"Justin Chenette",Justin,Mark,Chenette,,,1,D,1,Rep,SD-031,11022657,137374,,Justin_Chenette,392534,0
15272,"Lori Fowle",Lori,,Fowle,,,1,D,1,Rep,HD-080,11022671,137278,,Lori_Fowle,392402,0
15273,"Gay Grant",Gay,M.,Grant,,,1,D,1,Rep,HD-083,11022677,137281,,Gay_Grant,399498,0
15275,"Lawrence Lockman",Lawrence,G.,Lockman,,,2,R,1,Rep,HD-137,11023210,137245,,Lawrence_Lockman,395995,0
15278,"Andrew McLean",Andrew,J.,McLean,,,1,D,1,Rep,HD-027,11022704,137368,,Andrew_McLean,392526,0
15391,"Brian Hubbell",Brian,L.,Hubbell,,,1,D,1,Rep,HD-135,11022682,137250,,Brian_Hubbell,395999,0
15392,"Erik Jorgensen",Erik,Clark,Jorgensen,,,1,D,1,Rep,HD-041,9932629,137349,,Erik_Jorgensen,396045,0
15402,"Janice Cooper",Janice,E.,Cooper,,,1,D,1,Rep,HD-047,1348259,137338,,Janice_Cooper,399505,0
15403,"Jeffrey Evangelos",Jeffrey,P.,Evangelos,,,3,I,1,Rep,HD-091,6454140,37169,,Jeff_Evangelos,426041,0
15404,"Jonathan Kinney",Jonathan,L.,Kinney,,,2,R,1,Rep,HD-022,11023201,137328,,Jonathan_Kinney,403825,0
15406,"Roger Reed",Roger,E.,Reed,,,2,R,1,Rep,HD-103,11023232,137237,,Roger_Reed,392226,0
15473,"William Noon",William,F.,Noon,,,1,D,1,Rep,HD-019,16113690,142907,,William_Noon,434125,0
15525,"Elizabeth Dickerson",Elizabeth,E.,Dickerson,,,1,D,1,Rep,HD-093,11022650,137265,,Elizabeth_Dickerson,403487,0
15702,"Deane Rykerson",Deane,,Rykerson,,,1,D,1,Rep,HD-001,16072400,142909,,Deane_Rykerson,434129,0
15703,"Arthur Verow",Arthur,C.,Verow,,,1,D,1,Rep,HD-128,11022735,137235,,Arthur_Verow,392223,0
15729,"Anne-Marie Mastraccio",Anne-Marie,,Mastraccio,,,1,D,1,Rep,HD-018,11022701,137415,,Anne-Marie_Mastraccio,396066,0
15744,"Jennifer DeChant",Jennifer,,DeChant,,,1,D,1,Rep,HD-052,6426267,36828,,Jennifer_DeChant,403743,0
15747,"Donald Marean",Donald,G.,Marean,,,2,R,1,Rep,HD-016,6657806,36954,,Donald_Marean,228273,0
15748,"Ryan Tipping-Spitz",Ryan,D.,Tipping-Spitz,,,1,D,1,Rep,HD-123,11022732,137233,,Ryan_Tipping,403457,0
15773,"Aaron Frey",Aaron,M.,Frey,,,1,D,1,Rep,HD-124,11022674,137230,,Aaron_Frey,399491,0
15775,"Richard Campbell",Richard,H.,Campbell,,,2,R,1,Rep,HD-130,6628372,6606,,Richard_Campbell_(Maine),293193,0
15889,"Michael Devin",Michael,Gilbert,Devin,,,1,D,1,Rep,HD-090,6501357,120995,,Michael_Devin,491245,0
16614,"Eric Brakey",Eric,L.,Brakey,,,2,R,2,Sen,SD-020,23424346,151349,,Eric_Brakey,488614,0
16615,"David Sawicki",David,P.,Sawicki,,,2,R,1,Rep,HD-064,23424394,151495,,David_Sawicki,490406,0
16631,"Robert Alley",Robert,W.,Alley,Sr.,,1,D,1,Rep,HD-138,23424301,151337,,Robert_Alley,491261,0
16632,"Kevin Battle",Kevin,J.,Battle,,,2,R,1,Rep,HD-033,16072395,142905,,Kevin_Battle,434123,0
16633,"Paul Chace",Paul,,Chace,,,2,R,1,Rep,HD-046,26783607,155359,,Paul_Chace,512212,0
16634,"Donna Doore",Donna,R.,Doore,,,1,D,1,Rep,HD-085,23424277,80949,,Donna_Doore,493135,0
16635,"Ryan Fecteau",Ryan,M.,Fecteau,,,1,D,1,Rep,HD-011,23424246,151397,,Ryan_Fecteau,490397,0
16636,"Jared Golden",Jared,F.,Golden,,,1,D,1,Rep,HD-060,23424266,151420,,Jared_Golden,372438,0
16637,"Jeffrey Pierce",Jeffrey,K.,Pierce,,,2,R,1,Rep,HD-053,11023225,137200,,Jeffrey_Pierce,390990,0
16638,"Linda Baker",Linda,L.,Baker,,,2,R,2,Sen,SD-023,23424350,151341,,Linda_Baker,493043,0
16639,"David Miramant",David,R.,Miramant,,,1,D,2,Sen,SD-012,6454321,36796,,David_Miramant,250738,0
16688,"Christopher Babbidge",Christopher,W.,Babbidge,,,1,D,1,Rep,HD-008,6453963,36998,,Christopher_Babbidge,228278,0
16689,"Scott Cyrway",Scott,W.,Cyrway,,,2,R,2,Sen,SD-016,26783579,155345,,Scott_Cyrway,512194,0
16690,"Anthony Edgecomb",Anthony,J.,Edgecomb,,,2,R,1,Rep,HD-148,26783620,155035,,Anthony_Edgecomb,506264,0
16697,"Roland Martin",Roland,Daniel,Martin,,,1,D,1,Rep,HD-150,23424310,73577,,Roland_Martin,265257,0
16779,"James Davitt",James,E.,Davitt,,,1,D,1,Rep,HD-101,23424282,151379,,James_Davitt,493150,0
16780,"Bradlee Farrin",Bradlee,Thomas,Farrin,,,2,R,1,Rep,SD-003,23424426,151396,,Bradlee_Farrin,490421,0
16781,"Robert Foley",Robert,A.,Foley,,,2,R,1,Rep,SD-034,9937051,151401,,Robert_Foley,490394,0
16782,"Karen Gerrish",Karen,A.,Gerrish,,,2,R,1,Rep,HD-020,23424344,151416,,Karen_Gerrish,491210,0
16783,"Brian Hobart",Brian,D.,Hobart,,,2,R,1,Rep,HD-055,6657740,36636,,Brian_Hobart,490400,0
16784,"Paul Stearns",Paul,A.,Stearns,,,2,R,1,Rep,HD-119,23424430,151506,,Paul_Stearns,490424,0
16785,"Timothy Theriault",Timothy,S.,Theriault,,,2,R,1,Rep,HD-079,23424401,149288,,Timothy_Theriault,490411,0
16786,"William Tuell",William,R.,Tuell,,,2,R,1,Rep,HD-139,23424445,149293,,William_Tuell,490436,0
16787,"David Woodsome",David,,Woodsome,,,2,R,2,Sen,SD-033,26783586,155021,,David_Woodsome,500712,0
16852,"Catherine Breen",Catherine,,Breen,,,1,D,2,Sen,SD-025,9950036,149587,,Catherine_Breen,488615,0
16853,"Sheldon Hanington",Sheldon,Mark,Hanington,,,2,R,1,Rep,HD-142,23424446,151424,,Sheldon_Hanington,490437,0
16877,"Maryanne Kinney",Maryanne,,Kinney,,,2,R,1,Rep,HD-099,23424418,151445,,MaryAnne_Kinney,490418,0
17105,"Dillon Bates",Dillon,,Bates,,,1,D,1,Rep,HD-035,11022658,137354,,Dillon_Bates,392493,0
17106,"Michelle Dunphy",Michelle,Ann,Dunphy,,,1,D,1,Rep,HD-122,23424294,151390,,Michelle_Dunphy,490427,0
17107,"Denise Tepler",Denise,,Tepler,,,1,D,1,Rep,HD-054,13001915,103512,,Denise_Tepler,289971,0
17108,"Ralph Tucker",Ralph,L.,Tucker,,,1,D,1,Rep,HD-050,14613294,149284,,Ralph_Tucker,490399,0
17214,"Randall Greenwood",Randall,Adam,Greenwood,,,2,R,1,Rep,HD-082,6569465,10963,,Randall_Greenwood,493131,0
17215,"Jeffery Hanley",Jeffery,P.,Hanley,,,2,R,1,Rep,HD-087,23424410,151425,,Jeffery_Hanley,490416,0
17216,"Teresa Pierce",Teresa,S.,Pierce,,,1,D,1,Rep,HD-044,6619180,151482,,Teresa_Pierce,491227,0
17217,"Thomas Skolfield",Thomas,H.,Skolfield,,,2,R,1,Rep,HD-112,11023240,137322,,Thomas_Skolfield,396037,0
17269,"Matthew Dana",Matthew,,Dana,II,,6,N,1,Rep,HD-TRIBE,0,0,,Matthew_Dana_II,519018,0
17270,"Kathleen Dillingham",Kathleen,"Rose Jackson",Dillingham,,,2,R,1,Rep,HD-072,26783612,155360,,Kathleen_Jackson_Dillingham,512217,0
17271,"Gary Hilliard",Gary,L.,Hilliard,,,2,R,1,Rep,HD-076,26358656,155029,,Gary_Hilliard,506258,0
17272,"Peter Lyford",Peter,A.,Lyford,,,2,R,1,Rep,HD-129,23424439,151459,,Peter_Lyford,493163,0
17273,"Gina Melaragno",Gina,M.,Melaragno,,,1,D,1,Rep,HD-062,23424268,151465,,Gina_Melaragno,493124,0
17274,"Gary Sukeforth",Gary,,Sukeforth,,,3,I,1,Rep,HD-095,6555620,36783,,Gary_Sukeforth,212751,0
17275,"Charlotte Warren",Charlotte,May,Warren,,,1,D,1,Rep,HD-084,20815930,151521,,Charlotte_Warren,491244,0
17330,"Heidi Brooks",Heidi,E.,Brooks,,,1,D,1,Rep,HD-061,23424267,151350,,Heidi_Brooks,490404,0
17331,"Andrew Buckland",Andrew,Russell,Buckland,,,2,R,1,Rep,HD-113,26783616,155034,,Andrew_Buckland,506263,0
17332,"Patrick Corey",Patrick,W.,Corey,,,2,R,1,Rep,HD-025,23424353,151371,,Patrick_Corey,491215,0
17333,"Phyllis Ginzler",Phyllis,A.,Ginzler,,,2,R,1,Rep,HD-069,23424395,151418,,Phyllis_Ginzler,493127,0
17334,"Martin Grohman",Martin,J.,Grohman,,,1,D,1,Rep,HD-012,23424249,151421,,Martin_Grohman,493072,0
17335,"Frances Head",Frances,M.,Head,,,2,R,1,Rep,HD-117,23424429,151428,,Frances_Head,493149,0
17336,"Dwayne Prescott",Dwayne,W.,Prescott,,,2,R,1,Rep,HD-017,23424341,151486,,Dwayne_Prescott,493077,0
17337,"Joel Stetkis",Joel,R.,Stetkis,,,2,R,1,Rep,HD-105,20815322,151507,,Joel_Stetkis,490420,0
17338,"Michael Timmons",Michael,J.,Timmons,,,2,R,1,Rep,HD-045,23424378,137343,,Michael_Timmons_(Maine),399506,0
17339,"Karen Vachon",Karen,,Vachon,,,2,R,1,Rep,HD-029,23424360,151515,,Karen_Vachon,491217,0
17340,"Nathan Wadsworth",Nathan,J.,Wadsworth,,,2,R,1,Rep,HD-070,23424396,151518,,Nathan_Wadsworth,493128,0
17341,"Dustin White",Dustin,Michael,White,,,2,R,1,Rep,HD-146,26783619,155365,,Dustin_White,512224,0
17441,"Norman Higgins",Norman,E.,Higgins,,,3,I,1,Rep,HD-120,23424431,151431,,Norman_Higgins,490425,0
17452,"Joyce McCreight",Joyce,,McCreight,,,1,D,1,Rep,HD-051,26783608,155025,,Joyce_%22Jay%22_McCreight,506127,0
17506,"Karleton Ward",Karleton,S.,Ward,,,2,R,1,Rep,HD-131,9962644,149588,,Karl_Ward,490432,0
17531,"Stephanie Hawke",Stephanie,,Hawke,,,2,R,1,Rep,HD-089,11023195,137284,,Stephanie_Hawke,403740,0
17532,"Stedman Seavey",Stedman,,Seavey,,,2,R,1,Rep,HD-009,6571688,37035,,Stedman_Seavey,228277,0
17533,"Lydia Blume",Lydia,,Blume,,,1,D,1,Rep,HD-003,10006438,155350,,Lydia_Blume,512203,0
17564,"Patricia Hymanson",Patricia,,Hymanson,,,1,D,1,Rep,HD-004,23424241,151436,,Patricia_Hymanson,491202,0
17583,"Christine Burstein",Christine,S.,Burstein,,,1,D,1,Rep,HD-096,23424280,151357,,Christine_Burstein,490417,0
17584,"Lloyd Herrick",Lloyd,C.,Herrick,,,2,R,1,Rep,HD-073,23424397,151430,,Lloyd_Herrick,493129,0
17585,"Richard Pickett",Richard,A.,Pickett,,,2,R,1,Rep,HD-116,23424428,151481,,Richard_Pickett,491253,0
17667,"Pinny Beebe-Center",Anne,,Beebe-Center,,Pinny,1,D,1,Rep,HD-093,9984853,87409,,Anne_Beebe-Center,530183,0
17788,"Matthew Harrington","Matthew ",,Harrington,,,2,R,1,Rep,HD-019,26357196,155022,,Matthew_Harrington_(Maine),506124,0
17789,"Lester Ordway",Lester,,Ordway,,,2,R,1,Rep,HD-023,23424349,151473,,Lester_Ordway,491214,0
17934,"Susan Deschambault",Susan,,Deschambault,,,1,D,2,Sen,SD-032,38601740,169212,,Susan_Deschambault,574472,0
