bill_id,session_id,bill_number,status,status_desc,status_date,title,description,committee_id,committee,last_action_date,last_action,url,state_link
451590,1004,LD12,6,Failed,2013-04-02,"Resolve, Directing the Department of Transportation To Add a Reference to the Katahdin Trail to the Sign for the First Newport Exit on Interstate 95 North","Resolve, Directing the Department of Transportation To Add a Reference to the Katahdin Trail to the Sign for the First Newport Exit on Interstate 95 North",0,,2013-04-02,"Pursuant to Joint Rule 310.3 Placed in Legislative Files (DEAD)",https://legiscan.com/ME/bill/LD12/2013,http://www.mainelegislature.org/legis/bills/display_ps.asp?LD=12&snum=126
451566,1004,LD13,6,Failed,2013-04-02,"Resolve, Directing the Maine Turnpike Authority To Place Signs Directing Motorists to Berwick Academy","Resolve, Directing the Maine Turnpike Authority To Place Signs Directing Motorists to Berwick Academy",0,,2013-04-02,"Pursuant to Joint Rule 310.3 Placed in Legislative Files (DEAD)",https://legiscan.com/ME/bill/LD13/2013,http://www.mainelegislature.org/legis/bills/display_ps.asp?LD=13&snum=126
451543,1004,LD14,4,Passed,2013-03-27,"Resolve, Directing the Department of Transportation To Name a Bridge between Kennebunk and Kennebunkport the Mathew J. Lanigan Bridge","Resolve, Directing the Department of Transportation To Name a Bridge between Kennebunk and Kennebunkport the Mathew J. Lanigan Bridge",0,,2013-03-28,"FINALLY PASSED - Emergency - 2/3 Elected Required, in concurrence.",https://legiscan.com/ME/bill/LD14/2013,http://www.mainelegislature.org/legis/bills/display_ps.asp?LD=14&snum=126
451518,1004,LD15,4,Passed,2013-05-29,"An Act To Amend the Authorized Hours during Which Liquor May Be Sold and Purchased","An Act To Amend the Authorized Hours during Which Liquor May Be Sold and Purchased",0,,2013-05-31,"PASSED TO BE ENACTED, in concurrence.",https://legiscan.com/ME/bill/LD15/2013,http://www.mainelegislature.org/legis/bills/display_ps.asp?LD=15&snum=126
451495,1004,LD16,6,Failed,2014-04-15,"An Act To Authorize a General Fund Bond Issue To Invest in Transportation Infrastructure","An Act To Authorize a General Fund Bond Issue To Invest in Transportation Infrastructure",0,,2014-04-15,"Pursuant to Joint Rule 310.3 Placed in Legislative Files (DEAD)",https://legiscan.com/ME/bill/LD16/2013,http://www.mainelegislature.org/legis/bills/display_ps.asp?LD=16&snum=126
451470,1004,LD17,6,Failed,2013-03-07,"An Act To Require Motorists To Stop for Pedestrians in Crosswalks","An Act To Require Motorists To Stop for Pedestrians in Crosswalks",0,,2013-03-07,"Placed in the Legislative Files (DEAD).",https://legiscan.com/ME/bill/LD17/2013,http://www.mainelegislature.org/legis/bills/display_ps.asp?LD=17&snum=126
451446,1004,LD18,6,Failed,2013-05-07,"An Act To Fund Public Education for Kindergarten to Grade 12 at 55%","An Act To Fund Public Education for Kindergarten to Grade 12 at 55%",0,,2013-05-07,"Pursuant to Joint Rule 310.3 Placed in Legislative Files (DEAD)",https://legiscan.com/ME/bill/LD18/2013,http://www.mainelegislature.org/legis/bills/display_ps.asp?LD=18&snum=126
451422,1004,LD25,6,Failed,2014-04-17,"An Act To Exclude Certain State-funded Costs from the State Share of the Total Cost of Funding Public Education","An Act To Exclude Certain State-funded Costs from the State Share of the Total Cost of Funding Public Education",0,,2014-04-17,"Pursuant to Joint Rule 310.3 Placed in Legislative Files (DEAD)",https://legiscan.com/ME/bill/LD25/2013,http://www.mainelegislature.org/legis/bills/display_ps.asp?LD=25&snum=126
451392,1004,LD26,4,Passed,2013-03-05,"An Act To Authorize the Commissioner of Inland Fisheries and Wildlife To Change a Fishing Season Opening Date Statewide","An Act To Authorize the Commissioner of Inland Fisheries and Wildlife To Change a Fishing Season Opening Date Statewide",0,,2013-03-07,PREVAILED,https://legiscan.com/ME/bill/LD26/2013,http://www.mainelegislature.org/legis/bills/display_ps.asp?LD=26&snum=126
451368,1004,LD27,4,Passed,2013-06-17,"An Act To Enable the Town of Livermore Falls To Withdraw from Androscoggin County and Join Franklin County","An Act To Enable the Town of Livermore Falls To Withdraw from Androscoggin County and Join Franklin County",0,,2013-07-09,"PASSED TO BE ENACTED - 2/3 Elected Required, in concurrence.",https://legiscan.com/ME/bill/LD27/2013,http://www.mainelegislature.org/legis/bills/display_ps.asp?LD=27&snum=126
451344,1004,LD33,4,Passed,2013-06-07,"Resolve, Regarding Pesticide Applications and Public Notification in Schools","Resolve, Regarding Pesticide Applications and Public Notification in Schools",0,,2013-06-10,"In concurrence. ORDERED SENT FORTHWITH.",https://legiscan.com/ME/bill/LD33/2013,http://www.mainelegislature.org/legis/bills/display_ps.asp?LD=33&snum=126
451320,1004,LD34,4,Passed,2013-06-11,"An Act To Implement the Recommendations of the Government Oversight Committee and the Office of Program Evaluation and Government Accountability Regarding Child Development Services","An Act To Implement the Recommendations of the Government Oversight Committee and the Office of Program Evaluation and Government Accountability Regarding Child Development Services",0,,2013-06-12,"PASSED TO BE ENACTED, in concurrence.",https://legiscan.com/ME/bill/LD34/2013,http://www.mainelegislature.org/legis/bills/display_ps.asp?LD=34&snum=126
451296,1004,LD35,4,Passed,2013-05-02,"An Act To Amend the Law Concerning the Membership of the Maine Economic Growth Council","An Act To Amend the Law Concerning the Membership of the Maine Economic Growth Council",0,,2013-05-07,"PASSED TO BE ENACTED, in concurrence.",https://legiscan.com/ME/bill/LD35/2013,http://www.mainelegislature.org/legis/bills/display_ps.asp?LD=35&snum=126
451271,1004,LD36,6,Failed,2013-03-28,"An Act To Amend the Laws Governing Record Keeping for Pawn Transactions","An Act To Amend the Laws Governing Record Keeping for Pawn Transactions",0,,2013-03-28,"Pursuant to Joint Rule 310.3 Placed in Legislative Files (DEAD)",https://legiscan.com/ME/bill/LD36/2013,http://www.mainelegislature.org/legis/bills/display_ps.asp?LD=36&snum=126
451248,1004,LD37,4,Passed,2013-05-22,"Resolve, Regarding Legislative Review of Portions of Chapter 4: Rules of Practice, a Major Substantive Rule of the Department of Agriculture, Conservation and Forestry","Resolve, Regarding Legislative Review of Portions of Chapter 4: Rules of Practice, a Major Substantive Rule of the Department of Agriculture, Conservation and Forestry",0,,2013-05-23,"FINALLY PASSED - Emergency - 2/3 Elected Required, in concurrence.",https://legiscan.com/ME/bill/LD37/2013,http://www.mainelegislature.org/legis/bills/display_ps.asp?LD=37&snum=126
451227,1004,LD38,5,Vetoed,2014-05-01,"Resolve, Regarding Legislative Review of Chapter 201: Provider of Last Resort Service Quality, a Major Substantive Rule of the Public Utilities Commission","Resolve, Regarding Legislative Review of Chapter 201: Provider of Last Resort Service Quality, a Major Substantive Rule of the Public Utilities Commission",0,,2014-05-01,"(Placed in the Legislative Files. DEAD.)",https://legiscan.com/ME/bill/LD38/2013,http://www.mainelegislature.org/legis/bills/display_ps.asp?LD=38&snum=126
456226,1004,LD39,4,Passed,2014-03-06,"An Act To Expand the Number of Qualified Educators","An Act To Expand the Number of Qualified Educators",0,,2014-03-20,"Secretary of the Senate",https://legiscan.com/ME/bill/LD39/2013,http://www.mainelegislature.org/legis/bills/display_ps.asp?LD=39&snum=126
456197,1004,LD40,6,Failed,2013-03-12,"An Act To Protect a Private Memorial Placed in a Public Right-of-way","An Act To Protect a Private Memorial Placed in a Public Right-of-way",0,,2013-03-12,"Placed in the Legislative Files (DEAD).",https://legiscan.com/ME/bill/LD40/2013,http://www.mainelegislature.org/legis/bills/display_ps.asp?LD=40&snum=126
456167,1004,LD41,6,Failed,2013-03-07,"An Act To Allow a Person 65 Years of Age or Older To Fish with Bait in any Inland Water","An Act To Allow a Person 65 Years of Age or Older To Fish with Bait in any Inland Water",0,,2013-03-07,"Pursuant to Joint Rule 310.3 Placed in Legislative Files (DEAD)",https://legiscan.com/ME/bill/LD41/2013,http://www.mainelegislature.org/legis/bills/display_ps.asp?LD=41&snum=126
456138,1004,LD42,4,Passed,2013-04-30,"Resolve, To Require the Department of Inland Fisheries and Wildlife To Conduct a Study on the Use of Rubber Lures and Nondegradable Fishing Hooks and Lures","Resolve, To Require the Department of Inland Fisheries and Wildlife To Conduct a Study on the Use of Rubber Lures and Nondegradable Fishing Hooks and Lures",0,,2013-05-01,"FINALLY PASSED, in concurrence.",https://legiscan.com/ME/bill/LD42/2013,http://www.mainelegislature.org/legis/bills/display_ps.asp?LD=42&snum=126
456106,1004,LD43,6,Failed,2013-03-07,"An Act To Ban the Use of Nondegradable Hooks for Fishing","An Act To Ban the Use of Nondegradable Hooks for Fishing",0,,2013-03-07,"Pursuant to Joint Rule 310.3 Placed in Legislative Files (DEAD)",https://legiscan.com/ME/bill/LD43/2013,http://www.mainelegislature.org/legis/bills/display_ps.asp?LD=43&snum=126
456075,1004,LD44,4,Passed,2013-04-30,"An Act Regarding Pharmacy Provider Audits","An Act Regarding Pharmacy Provider Audits",0,,2013-05-01,"PASSED TO BE ENACTED, in concurrence.",https://legiscan.com/ME/bill/LD44/2013,http://www.mainelegislature.org/legis/bills/display_ps.asp?LD=44&snum=126
456045,1004,LD45,6,Failed,2013-06-07,"An Act To Include a Representative of the Aroostook Band of Micmacs in the House of Representatives","An Act To Include a Representative of the Aroostook Band of Micmacs in the House of Representatives",0,,2013-06-07,"Placed in Legislative Files (DEAD).",https://legiscan.com/ME/bill/LD45/2013,http://www.mainelegislature.org/legis/bills/display_ps.asp?LD=45&snum=126
456013,1004,LD46,4,Passed,2013-05-02,"An Act To Protect Maine Business Names","An Act To Protect Maine Business Names",0,,2013-05-07,"PASSED TO BE ENACTED, in concurrence.",https://legiscan.com/ME/bill/LD46/2013,http://www.mainelegislature.org/legis/bills/display_ps.asp?LD=46&snum=126
455985,1004,LD47,6,Failed,2013-06-03,"An Act To Retain the Position of Parent Coordinator in the Judicial Branch","An Act To Retain the Position of Parent Coordinator in the Judicial Branch",0,,2013-06-03,"Placed in Legislative Files (DEAD).",https://legiscan.com/ME/bill/LD47/2013,http://www.mainelegislature.org/legis/bills/display_ps.asp?LD=47&snum=126
455953,1004,LD48,6,Failed,2013-05-14,"An Act To Streamline the Publication of Municipal Reports","An Act To Streamline the Publication of Municipal Reports",0,,2013-05-14,"Placed in the Legislative Files (DEAD).",https://legiscan.com/ME/bill/LD48/2013,http://www.mainelegislature.org/legis/bills/display_ps.asp?LD=48&snum=126
455924,1004,LD49,5,Vetoed,2013-04-03,"An Act To Amend the Laws Governing Payment of Fees to Registers of Deeds","An Act To Amend the Laws Governing Payment of Fees to Registers of Deeds",0,,2013-04-03,"Secretary of the Senate",https://legiscan.com/ME/bill/LD49/2013,http://www.mainelegislature.org/legis/bills/display_ps.asp?LD=49&snum=126
455895,1004,LD50,6,Failed,2013-02-19,"An Act To Exempt Fuel Used in Small Commercial Aircraft from Fuel Sales Tax","An Act To Exempt Fuel Used in Small Commercial Aircraft from Fuel Sales Tax",0,,2013-02-19,"Pursuant to Joint Rule 310.3 Placed in Legislative Files (DEAD)",https://legiscan.com/ME/bill/LD50/2013,http://www.mainelegislature.org/legis/bills/display_ps.asp?LD=50&snum=126
455865,1004,LD51,6,Failed,2013-03-12,"An Act To Allow Lifetime Disability Plates or Placards for Eligible Applicants with Lower Limb Loss","An Act To Allow Lifetime Disability Plates or Placards for Eligible Applicants with Lower Limb Loss",0,,2013-03-12,"Pursuant to Joint Rule 310.3 Placed in Legislative Files (DEAD)",https://legiscan.com/ME/bill/LD51/2013,http://www.mainelegislature.org/legis/bills/display_ps.asp?LD=51&snum=126
455836,1004,LD52,6,Failed,2013-02-21,"An Act To Improve the Safety of School Buses","An Act To Improve the Safety of School Buses",0,,2013-02-21,"Pursuant to Joint Rule 310.3 Placed in Legislative Files (DEAD)",https://legiscan.com/ME/bill/LD52/2013,http://www.mainelegislature.org/legis/bills/display_ps.asp?LD=52&snum=126
455805,1004,LD53,6,Failed,2013-05-23,"An Act To Increase Voting Access","An Act To Increase Voting Access",0,,2013-05-23,"Pursuant to Joint Rule 310.3 Placed in Legislative Files (DEAD)",https://legiscan.com/ME/bill/LD53/2013,http://www.mainelegislature.org/legis/bills/display_ps.asp?LD=53&snum=126
455773,1004,LD54,6,Failed,2013-03-07,"An Act To Expand Access to Absentee Ballots","An Act To Expand Access to Absentee Ballots",0,,2013-03-07,"Pursuant to Joint Rule 310.3 Placed in Legislative Files (DEAD)",https://legiscan.com/ME/bill/LD54/2013,http://www.mainelegislature.org/legis/bills/display_ps.asp?LD=54&snum=126
455744,1004,LD55,6,Failed,2013-05-20,"An Act To Promote Filmmaking in the State","An Act To Promote Filmmaking in the State",0,,2013-05-20,"Pursuant to Joint Rule 310.3 Placed in Legislative Files (DEAD)",https://legiscan.com/ME/bill/LD55/2013,http://www.mainelegislature.org/legis/bills/display_ps.asp?LD=55&snum=126
455713,1004,LD56,6,Failed,2013-05-14,"An Act To Ensure Equity in School Costs Borne by Municipalities within Consolidated School Units","An Act To Ensure Equity in School Costs Borne by Municipalities within Consolidated School Units",0,,2013-05-14,"Pursuant to Joint Rule 310.3 Placed in Legislative Files (DEAD)",https://legiscan.com/ME/bill/LD56/2013,http://www.mainelegislature.org/legis/bills/display_ps.asp?LD=56&snum=126
462171,1004,LD60,6,Failed,2013-02-07,"An Act To Reduce the Number of Public Safety Answering Points","An Act To Reduce the Number of Public Safety Answering Points",0,,2013-02-07,"Pursuant to Joint Rule 310.3 Placed in Legislative Files (DEAD).",https://legiscan.com/ME/bill/LD60/2013,http://www.mainelegislature.org/legis/bills/display_ps.asp?LD=60&snum=126
462150,1004,LD61,4,Passed,2013-04-23,"An Act To Amend Standards for Participation in Certain Public School Services by Students Who Are Homeschooled","An Act To Amend Standards for Participation in Certain Public School Services by Students Who Are Homeschooled",0,,2013-06-27,"TAKEN from the Table by Senator CAIN of Penobscot. PASSED TO BE ENACTED , in concurrence.",https://legiscan.com/ME/bill/LD61/2013,http://www.mainelegislature.org/legis/bills/display_ps.asp?LD=61&snum=126
462129,1004,LD62,6,Failed,2014-04-15,"An Act To Provide Additional Funding for Respite Care for the Elderly and for Adults with Disabilities","An Act To Provide Additional Funding for Respite Care for the Elderly and for Adults with Disabilities",0,,2014-04-15,"Pursuant to Joint Rule 310.3 Placed in Legislative Files (DEAD)",https://legiscan.com/ME/bill/LD62/2013,http://www.mainelegislature.org/legis/bills/display_ps.asp?LD=62&snum=126
462109,1004,LD63,4,Passed,2013-04-25,"Resolve, To Direct the Commissioner of Inland Fisheries and Wildlife To Allow Veterans with Lower Limb Loss To Obtain ""Any-deer"" Hunting Permits","Resolve, To Direct the Commissioner of Inland Fisheries and Wildlife To Allow Veterans with Lower Limb Loss To Obtain ""Any-deer"" Hunting Permits",0,,2013-04-30,"FINALLY PASSED, in concurrence.",https://legiscan.com/ME/bill/LD63/2013,http://www.mainelegislature.org/legis/bills/display_ps.asp?LD=63&snum=126
462090,1004,LD64,4,Passed,2013-05-02,"An Act To Place Land in Centerville in Trust for the Passamaquoddy Tribe","An Act To Place Land in Centerville in Trust for the Passamaquoddy Tribe",0,,2013-05-07,"PASSED TO BE ENACTED, in concurrence.",https://legiscan.com/ME/bill/LD64/2013,http://www.mainelegislature.org/legis/bills/display_ps.asp?LD=64&snum=126
462065,1004,LD65,6,Failed,2013-04-03,"An Act To Reduce the Income Tax on Capital Gains","An Act To Reduce the Income Tax on Capital Gains",0,,2013-04-03,"Placed in Legislative Files (DEAD).",https://legiscan.com/ME/bill/LD65/2013,http://www.mainelegislature.org/legis/bills/display_ps.asp?LD=65&snum=126
462045,1004,LD66,6,Failed,2013-04-10,"An Act To Require That Motorcyclists Wear Helmets","An Act To Require That Motorcyclists Wear Helmets",0,,2013-04-10,"Placed in Legislative Files (DEAD).",https://legiscan.com/ME/bill/LD66/2013,http://www.mainelegislature.org/legis/bills/display_ps.asp?LD=66&snum=126
462024,1004,LD67,6,Failed,2013-04-30,"An Act To Strengthen Collaboration in the Transfer of Responsibilities for State and State Aid Highways","An Act To Strengthen Collaboration in the Transfer of Responsibilities for State and State Aid Highways",0,,2013-04-30,"Placed in the Legislative Files (DEAD).",https://legiscan.com/ME/bill/LD67/2013,http://www.mainelegislature.org/legis/bills/display_ps.asp?LD=67&snum=126
462194,1004,LD68,6,Failed,2013-04-10,"An Act To Prohibit the Use of a Handheld Mobile Telephone while Operating a Motor Vehicle","An Act To Prohibit the Use of a Handheld Mobile Telephone while Operating a Motor Vehicle",0,,2013-04-10,"Placed in Legislative Files (DEAD).",https://legiscan.com/ME/bill/LD68/2013,http://www.mainelegislature.org/legis/bills/display_ps.asp?LD=68&snum=126
461980,1004,LD69,6,Failed,2013-04-23,"An Act To Strengthen Financial Disclosure Laws for the Legislative and Executive Branches of State Government","An Act To Strengthen Financial Disclosure Laws for the Legislative and Executive Branches of State Government",0,,2013-04-23,"Pursuant to Joint Rule 310.3 Placed in Legislative Files (DEAD)",https://legiscan.com/ME/bill/LD69/2013,http://www.mainelegislature.org/legis/bills/display_ps.asp?LD=69&snum=126
461952,1004,LD70,6,Failed,2013-02-28,"An Act To Require Full Disclosure by Insurance Carriers Using Credit Ratings","An Act To Require Full Disclosure by Insurance Carriers Using Credit Ratings",0,,2013-02-28,"Pursuant to Joint Rule 310.3 Placed in Legislative Files (DEAD)",https://legiscan.com/ME/bill/LD70/2013,http://www.mainelegislature.org/legis/bills/display_ps.asp?LD=70&snum=126
461931,1004,LD71,4,Passed,2013-06-10,"An Act To Regulate Dealers in Secondhand Precious Metals","An Act To Regulate Dealers in Secondhand Precious Metals",0,,2013-06-19,"PASSED TO BE ENACTED, in concurrence.",https://legiscan.com/ME/bill/LD71/2013,http://www.mainelegislature.org/legis/bills/display_ps.asp?LD=71&snum=126
461908,1004,LD72,4,Passed,2013-04-10,"An Act To Open the St. Croix River to River Herring","An Act To Open the St. Croix River to River Herring",0,,2013-04-10,"PASSED TO BE ENACTED - Emergency - 2/3 Elected Required, in concurrence.",https://legiscan.com/ME/bill/LD72/2013,http://www.mainelegislature.org/legis/bills/display_ps.asp?LD=72&snum=126
461886,1004,LD73,6,Failed,2013-02-28,"An Act To Exempt Persons 65 Years of Age or Older Whose Income Is below the Poverty Line from Paying Property Taxes on Their Homes","An Act To Exempt Persons 65 Years of Age or Older Whose Income Is below the Poverty Line from Paying Property Taxes on Their Homes",0,,2013-02-28,"Pursuant to Joint Rule 310.3 Placed in Legislative Files (DEAD)",https://legiscan.com/ME/bill/LD73/2013,http://www.mainelegislature.org/legis/bills/display_ps.asp?LD=73&snum=126
461863,1004,LD74,3,Enrolled,2013-04-04,"Resolve, Directing the Department of Transportation To Place a Sign on Northbound Interstate 95 Directing Motorists to Lee Academy","Resolve, Directing the Department of Transportation To Place a Sign on Northbound Interstate 95 Directing Motorists to Lee Academy",0,,2013-04-10,PREVAILED,https://legiscan.com/ME/bill/LD74/2013,http://www.mainelegislature.org/legis/bills/display_ps.asp?LD=74&snum=126
461838,1004,LD75,6,Failed,2013-02-28,"An Act To Ensure Pedestrian Safety in Roundabouts","An Act To Ensure Pedestrian Safety in Roundabouts",0,,2013-02-28,"Pursuant to Joint Rule 310.3 Placed in Legislative Files (DEAD)",https://legiscan.com/ME/bill/LD75/2013,http://www.mainelegislature.org/legis/bills/display_ps.asp?LD=75&snum=126
461816,1004,LD76,6,Failed,2013-05-08,"An Act To Provide Funding to the State Board of Corrections for Certain County Jail Debt","An Act To Provide Funding to the State Board of Corrections for Certain County Jail Debt",0,,2013-05-08,"Placed in Legislative Files (DEAD).",https://legiscan.com/ME/bill/LD76/2013,http://www.mainelegislature.org/legis/bills/display_ps.asp?LD=76&snum=126
461793,1004,LD77,6,Failed,2013-02-28,"An Act To Require Health Care Practitioners To Distribute Free Samples of Medication in Certain Circumstances","An Act To Require Health Care Practitioners To Distribute Free Samples of Medication in Certain Circumstances",0,,2013-02-28,"Pursuant to Joint Rule 310.3 Placed in Legislative Files (DEAD)",https://legiscan.com/ME/bill/LD77/2013,http://www.mainelegislature.org/legis/bills/display_ps.asp?LD=77&snum=126
461771,1004,LD78,4,Passed,2013-05-02,"An Act To Expand Transitional Assistance for Families","An Act To Expand Transitional Assistance for Families",0,,2013-05-07,"PASSED TO BE ENACTED, in concurrence.",https://legiscan.com/ME/bill/LD78/2013,http://www.mainelegislature.org/legis/bills/display_ps.asp?LD=78&snum=126
461749,1004,LD79,6,Failed,2013-03-12,"An Act To Allow a Junior Hunter To Shoot Any Deer on Opening Day of Hunting Season","An Act To Allow a Junior Hunter To Shoot Any Deer on Opening Day of Hunting Season",0,,2013-03-12,"Pursuant to Joint Rule 310.3 Placed in Legislative Files (DEAD)",https://legiscan.com/ME/bill/LD79/2013,http://www.mainelegislature.org/legis/bills/display_ps.asp?LD=79&snum=126
461728,1004,LD80,6,Failed,2013-06-03,"An Act To Change the Schedule for the Beginning of the Biennial Budget Cycle","An Act To Change the Schedule for the Beginning of the Biennial Budget Cycle",0,,2013-06-03,"Placed in Legislative Files (DEAD).",https://legiscan.com/ME/bill/LD80/2013,http://www.mainelegislature.org/legis/bills/display_ps.asp?LD=80&snum=126
469464,1004,LD91,4,Passed,2013-04-02,"An Act To Raise the School Construction Bond Cap","An Act To Raise the School Construction Bond Cap",0,,2013-04-04,PREVAILED,https://legiscan.com/ME/bill/LD91/2013,http://www.mainelegislature.org/legis/bills/display_ps.asp?LD=91&snum=126
469427,1004,LD92,4,Passed,2013-04-30,"An Act Relating to Private School Student Participation in Public School Cocurricular, Interscholastic and Extracurricular Activities","An Act Relating to Private School Student Participation in Public School Cocurricular, Interscholastic and Extracurricular Activities",0,,2013-07-09,"PASSED TO BE ENACTED - 2/3 Elected Required. , in concurrence.",https://legiscan.com/ME/bill/LD92/2013,http://www.mainelegislature.org/legis/bills/display_ps.asp?LD=92&snum=126
469389,1004,LD93,6,Failed,2013-03-07,"An Act To Require Public Secondary Schools To Offer a Course in Gun Safety and Handling","An Act To Require Public Secondary Schools To Offer a Course in Gun Safety and Handling",0,,2013-03-07,"Pursuant to Joint Rule 310.3 Placed in Legislative Files (DEAD)",https://legiscan.com/ME/bill/LD93/2013,http://www.mainelegislature.org/legis/bills/display_ps.asp?LD=93&snum=126
469352,1004,LD94,2,Engrossed,2013-01-24,"An Act To Prohibit Wireless Smart Meter Opt-out Fees","An Act To Prohibit Wireless Smart Meter Opt-out Fees",0,,2013-01-29,"On motion by Senator Cleveland of Androscoggin, Bill and accompanying papers INDEFINITELY POSTPONED IN CONCURRENCE",https://legiscan.com/ME/bill/LD94/2013,http://www.mainelegislature.org/legis/bills/display_ps.asp?LD=94&snum=126
469311,1004,LD95,6,Failed,2013-06-27,"Resolve, To Create the Task Force on the Prevention of Sexual Abuse of Children","Resolve, To Create the Task Force on the Prevention of Sexual Abuse of Children",0,,2013-06-27,"Placed in the Legislative Files. (DEAD)",https://legiscan.com/ME/bill/LD95/2013,http://www.mainelegislature.org/legis/bills/display_ps.asp?LD=95&snum=126
469275,1004,LD96,6,Failed,2013-04-04,"An Act To Enhance the Deer Population by Increasing Control of Coyotes through Local Conservation Organizations","An Act To Enhance the Deer Population by Increasing Control of Coyotes through Local Conservation Organizations",0,,2013-04-04,"Pursuant to Joint Rule 310.3 Placed in Legislative Files (DEAD)",https://legiscan.com/ME/bill/LD96/2013,http://www.mainelegislature.org/legis/bills/display_ps.asp?LD=96&snum=126
