bill_id,session_id,bill_number,status,status_desc,status_date,title,description,committee_id,committee,last_action_date,last_action,url,state_link
191394,48,LD19,6,Failed,2009-02-05,"An Act To Amend the Laws Regarding Public Rest Rooms","An Act To Amend the Laws Regarding Public Rest Rooms",0,,2009-02-05,"(S) Pursuant to Joint Rule 310.3 Placed in Legislative Files (DEAD)",https://legiscan.com/ME/bill/LD19/2009,http://www.mainelegislature.org/legis/bills/display_ps.asp?LD=19&snum=124
191395,48,LD20,4,Passed,2010-03-30,"An Act To Require Insurance Companies To Cover the Cost of Prosthetics Containing Microprocessors","An Act To Require Insurance Companies To Cover the Cost of Prosthetics Containing Microprocessors",0,,2010-03-30,"(S) PASSED TO BE ENACTED in concurrence",https://legiscan.com/ME/bill/LD20/2009,http://www.mainelegislature.org/legis/bills/display_ps.asp?LD=20&snum=124
191396,48,LD21,6,Failed,2009-04-09,"An Act To Encourage the Diagnosis and Treatment of Autism Spectrum Disorders","An Act To Encourage the Diagnosis and Treatment of Autism Spectrum Disorders",0,,2009-04-09,"(S) Pursuant to Joint Rule 310.3 Placed in Legislative Files (DEAD)",https://legiscan.com/ME/bill/LD21/2009,http://www.mainelegislature.org/legis/bills/display_ps.asp?LD=21&snum=124
191397,48,LD22,6,Failed,2009-04-02,"Resolve, To Establish a Study Commission To Develop Legislation Designed To Prevent Domestic Violence and Abuse","Resolve, To Establish a Study Commission To Develop Legislation Designed To Prevent Domestic Violence and Abuse",0,,2009-04-02,"(S) Pursuant to Joint Rule 310.3 Placed in Legislative Files (DEAD)",https://legiscan.com/ME/bill/LD22/2009,http://www.mainelegislature.org/legis/bills/display_ps.asp?LD=22&snum=124
191398,48,LD23,6,Failed,2009-04-02,"An Act To Amend the Laws Governing Powers of Attorney","An Act To Amend the Laws Governing Powers of Attorney",0,,2009-04-02,"(S) Pursuant to Joint Rule 310.3 Placed in Legislative Files (DEAD)",https://legiscan.com/ME/bill/LD23/2009,http://www.mainelegislature.org/legis/bills/display_ps.asp?LD=23&snum=124
191399,48,LD24,6,Failed,2009-03-12,"An Act To Prevent Domestic Violence and Abuse","An Act To Prevent Domestic Violence and Abuse",0,,2009-03-12,"(S) Pursuant to Joint Rule 310.3 Placed in Legislative Files (DEAD)",https://legiscan.com/ME/bill/LD24/2009,http://www.mainelegislature.org/legis/bills/display_ps.asp?LD=24&snum=124
191400,48,LD25,6,Failed,2009-03-12,"An Act To Protect Child Victims of Sexual Abuse","An Act To Protect Child Victims of Sexual Abuse",0,,2009-03-12,"(S) Pursuant to Joint Rule 310.3 Placed in Legislative Files (DEAD)",https://legiscan.com/ME/bill/LD25/2009,http://www.mainelegislature.org/legis/bills/display_ps.asp?LD=25&snum=124
191401,48,LD26,6,Failed,2009-05-18,"An Act To Allow the Spouse of a Retired Public Employee a Second Chance To Be Enrolled under the Retiree's Insurance Plan","An Act To Allow the Spouse of a Retired Public Employee a Second Chance To Be Enrolled under the Retiree's Insurance Plan",0,,2009-05-18,"(S) Pursuant to Joint Rule 310.3 Placed in Legislative Files (DEAD)",https://legiscan.com/ME/bill/LD26/2009,http://www.mainelegislature.org/legis/bills/display_ps.asp?LD=26&snum=124
191402,48,LD27,6,Failed,2009-02-12,"An Act To Amend the Definition of Employment for Purposes of Unemployment Compensation","An Act To Amend the Definition of Employment for Purposes of Unemployment Compensation",0,,2009-02-12,"(S) Pursuant to Joint Rule 310.3 Placed in Legislative Files (DEAD)",https://legiscan.com/ME/bill/LD27/2009,http://www.mainelegislature.org/legis/bills/display_ps.asp?LD=27&snum=124
191403,48,LD28,6,Failed,2009-02-24,"An Act To Promote the Integrity of Citizens' Initiatives","An Act To Promote the Integrity of Citizens' Initiatives",0,,2009-02-24,"(S) Pursuant to Joint Rule 310.3 Placed in Legislative Files (DEAD)",https://legiscan.com/ME/bill/LD28/2009,http://www.mainelegislature.org/legis/bills/display_ps.asp?LD=28&snum=124
191404,48,LD29,4,Passed,2009-05-07,"An Act To Amend the Landlord and Tenant Laws as They Pertain to Interest Paid on Mobile Home Park Tenant Security Deposits","An Act To Amend the Landlord and Tenant Laws as They Pertain to Interest Paid on Mobile Home Park Tenant Security Deposits",0,,2009-05-12,"(S) PASSED TO BE ENACTED in concurrence",https://legiscan.com/ME/bill/LD29/2009,http://www.mainelegislature.org/legis/bills/display_ps.asp?LD=29&snum=124
191405,48,LD30,4,Passed,2009-04-16,"An Act To Establish Native American Veterans Day","An Act To Establish Native American Veterans Day",0,,2009-04-16,"(S) Under suspension of the Rules PASSED TO BE ENACTED - Emergency -2/3 Elected Required in concurrence",https://legiscan.com/ME/bill/LD30/2009,http://www.mainelegislature.org/legis/bills/display_ps.asp?LD=30&snum=124
191406,48,LD31,6,Failed,2009-05-19,"An Act To Amend the Legislative Term Limit Laws","An Act To Amend the Legislative Term Limit Laws",0,,2009-05-19,"(S) Placed in Legislative Files (DEAD)",https://legiscan.com/ME/bill/LD31/2009,http://www.mainelegislature.org/legis/bills/display_ps.asp?LD=31&snum=124
191407,48,LD32,4,Passed,2009-04-07,"An Act To Clarify the Disposition of Fines from Maine's Soft-shelled Clam Laws","An Act To Clarify the Disposition of Fines from Maine's Soft-shelled Clam Laws",0,,2009-04-08,"(S) PASSED TO BE ENACTED in concurrence",https://legiscan.com/ME/bill/LD32/2009,http://www.mainelegislature.org/legis/bills/display_ps.asp?LD=32&snum=124
191408,48,LD33,4,Passed,2009-04-09,"An Act To Change the Name of Township 16, Range 4, WELS, to Madawaska Lake","An Act To Change the Name of Township 16, Range 4, WELS, to Madawaska Lake",0,,2009-04-14,"(S) PASSED TO BE ENACTED - Emergency 2/3 Elected Required in concurrence",https://legiscan.com/ME/bill/LD33/2009,http://www.mainelegislature.org/legis/bills/display_ps.asp?LD=33&snum=124
191409,48,LD34,4,Passed,2009-04-14,"An Act To Clarify the Election of Municipal Charter Commission Members","An Act To Clarify the Election of Municipal Charter Commission Members",0,,2009-04-15,"(S) PASSED TO BE ENACTED - Emergency -2/3 Elected Required in concurrence",https://legiscan.com/ME/bill/LD34/2009,http://www.mainelegislature.org/legis/bills/display_ps.asp?LD=34&snum=124
191410,48,LD35,4,Passed,2009-04-30,"Resolve, Directing the State Tax Assessor To Work with Local Law Enforcement Agencies To Improve Tax Collection and Enforcement along the Border of the State","Resolve, Directing the State Tax Assessor To Work with Local Law Enforcement Agencies To Improve Tax Collection and Enforcement along the Border of the State",0,,2009-05-05,"(S) FINALLY PASSED in concurrence",https://legiscan.com/ME/bill/LD35/2009,http://www.mainelegislature.org/legis/bills/display_ps.asp?LD=35&snum=124
191411,48,LD36,6,Failed,2009-02-12,"An Act To Reopen Certain Rest Stops on Route 1","An Act To Reopen Certain Rest Stops on Route 1",0,,2009-02-12,"(S) Pursuant to Joint Rule 310.3 Placed in Legislative Files (DEAD)",https://legiscan.com/ME/bill/LD36/2009,http://www.mainelegislature.org/legis/bills/display_ps.asp?LD=36&snum=124
191412,48,LD37,4,Passed,2009-03-05,"An Act To Allow a Weight Tolerance for Vehicle Auxiliary Power Units","An Act To Allow a Weight Tolerance for Vehicle Auxiliary Power Units",0,,2009-03-10,"(S) PASSED TO BE ENACTED in concurrence",https://legiscan.com/ME/bill/LD37/2009,http://www.mainelegislature.org/legis/bills/display_ps.asp?LD=37&snum=124
191413,48,LD38,6,Failed,2009-02-24,"An Act To Allow the Use of Only 2 Studded Tires on Front-wheel-drive Vehicles","An Act To Allow the Use of Only 2 Studded Tires on Front-wheel-drive Vehicles",0,,2009-02-24,"(S) Placed in Legislative Files (DEAD)",https://legiscan.com/ME/bill/LD38/2009,http://www.mainelegislature.org/legis/bills/display_ps.asp?LD=38&snum=124
191414,48,LD39,4,Passed,2009-04-16,"An Act To Enhance Motorcycle Safety","An Act To Enhance Motorcycle Safety",0,,2009-06-12,"(S) PASSED TO BE ENACTED in concurrence",https://legiscan.com/ME/bill/LD39/2009,http://www.mainelegislature.org/legis/bills/display_ps.asp?LD=39&snum=124
191415,48,LD40,6,Failed,2009-04-07,"An Act To Prohibit Certain Uses of Cellular Telephones and Handheld Electronic Devices while Operating a Motor Vehicle","An Act To Prohibit Certain Uses of Cellular Telephones and Handheld Electronic Devices while Operating a Motor Vehicle",0,,2009-04-07,"(S) Placed in Legislative Files (DEAD)",https://legiscan.com/ME/bill/LD40/2009,http://www.mainelegislature.org/legis/bills/display_ps.asp?LD=40&snum=124
191416,48,LD41,6,Failed,2009-03-03,"An Act To Prohibit the Use of a Handheld Cellular Telephone While Operating a Motor Vehicle","An Act To Prohibit the Use of a Handheld Cellular Telephone While Operating a Motor Vehicle",0,,2009-03-03,"(S) Pursuant to Joint Rule 310.3 Placed in Legislative Files (DEAD)",https://legiscan.com/ME/bill/LD41/2009,http://www.mainelegislature.org/legis/bills/display_ps.asp?LD=41&snum=124
191417,48,LD42,6,Failed,2009-04-02,"An Act To Increase the Time Period for Motor Vehicle Inspections to 2 Years","An Act To Increase the Time Period for Motor Vehicle Inspections to 2 Years",0,,2009-04-02,"(S) Placed in Legislative Files (DEAD)",https://legiscan.com/ME/bill/LD42/2009,http://www.mainelegislature.org/legis/bills/display_ps.asp?LD=42&snum=124
191418,48,LD43,6,Failed,2009-03-26,"An Act To Promote Consumer Fairness in Alternative Energy","An Act To Promote Consumer Fairness in Alternative Energy",0,,2009-03-26,"(S) Pursuant to Joint Rule 310.3 Placed in Legislative Files (DEAD)",https://legiscan.com/ME/bill/LD43/2009,http://www.mainelegislature.org/legis/bills/display_ps.asp?LD=43&snum=124
191419,48,LD44,4,Passed,2009-06-04,"An Act Regarding Requirements for Approval of a Transmission Line","An Act Regarding Requirements for Approval of a Transmission Line",0,,2009-06-04,"(S) Under suspension of the Rules PASSED TO BE ENACTED in concurrence",https://legiscan.com/ME/bill/LD44/2009,http://www.mainelegislature.org/legis/bills/display_ps.asp?LD=44&snum=124
191420,48,LD45,4,Passed,2009-01-27,"An Act To Make Supplemental Appropriations and Allocations for the Expenditures of State Government and To Change Certain Provisions of the Law Necessary to the Proper Operations of State Government for the Fiscal Year Ending June 30, 2009","An Act To Make Supplemental Appropriations and Allocations for the Expenditures of State Government and To Change Certain Provisions of the Law Necessary to the Proper Operations of State Government for the Fiscal Year Ending June 30, 2009",0,,2009-01-27,"(S) Under suspension of the Rules PASSED TO BE ENACTED - Emergency -2/3 Elected Required in concurrence (Remarks Made) Roll Call Ordered Roll Call # 2 31 Yeas - 3 Nays- 0 Excused - 1 Absent",https://legiscan.com/ME/bill/LD45/2009,http://www.mainelegislature.org/legis/bills/display_ps.asp?LD=45&snum=124
191423,48,LD48,6,Failed,2009-03-12,"Resolve, To Delay the Sustainability of the Highway Fund","Resolve, To Delay the Sustainability of the Highway Fund",0,,2009-03-12,"(S) Pursuant to Joint Rule 310.3 Placed in Legislative Files (DEAD)",https://legiscan.com/ME/bill/LD48/2009,http://www.mainelegislature.org/legis/bills/display_ps.asp?LD=48&snum=124
191424,48,LD49,6,Failed,2009-03-12,"An Act To Require the Secretary of State To Provide Notice of License Revocation or Suspension by Certified Mail","An Act To Require the Secretary of State To Provide Notice of License Revocation or Suspension by Certified Mail",0,,2009-03-12,"(S) Placed in Legislative Files (DEAD)",https://legiscan.com/ME/bill/LD49/2009,http://www.mainelegislature.org/legis/bills/display_ps.asp?LD=49&snum=124
191425,48,LD50,4,Passed,2009-05-05,"An Act To Clarify the Definition of Hard Cider for the Purposes of the Returnable Container Law","An Act To Clarify the Definition of Hard Cider for the Purposes of the Returnable Container Law",0,,2009-05-06,"(S) PASSED TO BE ENACTED in concurrence",https://legiscan.com/ME/bill/LD50/2009,http://www.mainelegislature.org/legis/bills/display_ps.asp?LD=50&snum=124
191426,48,LD51,4,Passed,2009-03-31,"An Act To Allow Military Personnel Living in Maine To Benefit under the Maine Resident Homestead Property Tax Exemption","An Act To Allow Military Personnel Living in Maine To Benefit under the Maine Resident Homestead Property Tax Exemption",0,,2009-06-12,"(S) Under suspension of the Rules PASSED TO BE ENACTED - Emergency 2/3 Elected Required in concurrence",https://legiscan.com/ME/bill/LD51/2009,http://www.mainelegislature.org/legis/bills/display_ps.asp?LD=51&snum=124
191427,48,LD52,6,Failed,2009-02-17,"An Act To Require Unredeemed Beverage Container Deposits To Be Provided to the State","An Act To Require Unredeemed Beverage Container Deposits To Be Provided to the State",0,,2009-02-17,"(S) Placed in Legislative Files (DEAD)",https://legiscan.com/ME/bill/LD52/2009,http://www.mainelegislature.org/legis/bills/display_ps.asp?LD=52&snum=124
191428,48,LD53,4,Passed,2009-05-28,"An Act To Permit the Use of a Common Flue for Oil and Solid Fuel Burning Equipment","An Act To Permit the Use of a Common Flue for Oil and Solid Fuel Burning Equipment",0,,2009-05-28,"(S) Under suspension of the Rules PASSED TO BE ENACTED in concurrence",https://legiscan.com/ME/bill/LD53/2009,http://www.mainelegislature.org/legis/bills/display_ps.asp?LD=53&snum=124
191429,48,LD54,4,Passed,2009-04-14,"An Act To Change the Coyote Night Hunting Season","An Act To Change the Coyote Night Hunting Season",0,,2009-04-15,"(S) PASSED TO BE ENACTED in concurrence",https://legiscan.com/ME/bill/LD54/2009,http://www.mainelegislature.org/legis/bills/display_ps.asp?LD=54&snum=124
191430,48,LD55,6,Failed,2009-03-26,"An Act To Prohibit the Commercial Sale of Water by a Water District","An Act To Prohibit the Commercial Sale of Water by a Water District",0,,2009-03-26,"(S) Pursuant to Joint Rule 310.3 Placed in Legislative Files (DEAD)",https://legiscan.com/ME/bill/LD55/2009,http://www.mainelegislature.org/legis/bills/display_ps.asp?LD=55&snum=124
191431,48,LD56,6,Failed,2010-02-04,"An Act To Join the Interstate Compact on the National Popular Vote","An Act To Join the Interstate Compact on the National Popular Vote",0,,2010-02-04,"(S) Placed in Legislative Files (DEAD)",https://legiscan.com/ME/bill/LD56/2009,http://www.mainelegislature.org/legis/bills/display_ps.asp?LD=56&snum=124
191432,48,LD57,6,Failed,2009-02-17,"An Act To Exempt Small Privately Owned Windmills from the Property Tax","An Act To Exempt Small Privately Owned Windmills from the Property Tax",0,,2009-02-17,"(S) Pursuant to Joint Rule 310.3 Placed in Legislative Files (DEAD)",https://legiscan.com/ME/bill/LD57/2009,http://www.mainelegislature.org/legis/bills/display_ps.asp?LD=57&snum=124
191433,48,LD58,6,Failed,2009-03-25,"Resolve, To Suspend Certain Maine State Housing Authority Rules for Low-income Home Energy Assistance Program Grant Applications","Resolve, To Suspend Certain Maine State Housing Authority Rules for Low-income Home Energy Assistance Program Grant Applications",0,,2009-03-25,"(S) Pursuant to Joint Rule 310.3 Placed in Legislative Files (DEAD)",https://legiscan.com/ME/bill/LD58/2009,http://www.mainelegislature.org/legis/bills/display_ps.asp?LD=58&snum=124
191434,48,LD59,4,Passed,2009-06-02,"An Act To Amend the Laws Governing the Confidentiality of Correctional Facility Plans","An Act To Amend the Laws Governing the Confidentiality of Correctional Facility Plans",0,,2009-06-02,"(S) Under suspension of the Rules PASSED TO BE ENACTED in concurrence",https://legiscan.com/ME/bill/LD59/2009,http://www.mainelegislature.org/legis/bills/display_ps.asp?LD=59&snum=124
191435,48,LD60,4,Passed,2009-03-10,"Resolve, To Rename the Father Curran Bridge in Augusta","Resolve, To Rename the Father Curran Bridge in Augusta",0,,2009-03-12,"(S) FINALLY PASSED in concurrence",https://legiscan.com/ME/bill/LD60/2009,http://www.mainelegislature.org/legis/bills/display_ps.asp?LD=60&snum=124
191436,48,LD61,4,Passed,2009-03-12,"An Act To Make Supplemental Allocations from the Highway Fund and Other Funds for the Expenditures of State Government and To Change Certain Provisions of the Law Necessary to the Proper Operations of State Government for the Fiscal Year Ending June 30, 2009","An Act To Make Supplemental Allocations from the Highway Fund and Other Funds for the Expenditures of State Government and To Change Certain Provisions of the Law Necessary to the Proper Operations of State Government for the Fiscal Year Ending June 30, 2009",0,,2009-03-17,"(S) PASSED TO BE ENACTED - Emergency -2/3 Elected Required in concurrence",https://legiscan.com/ME/bill/LD61/2009,http://www.mainelegislature.org/legis/bills/display_ps.asp?LD=61&snum=124
191437,48,LD62,6,Failed,2009-03-03,"An Act To Ensure an Adequate Time Frame within Which To Rebuild a Home","An Act To Ensure an Adequate Time Frame within Which To Rebuild a Home",0,,2009-03-03,"(S) Pursuant to Joint Rule 310.3 Placed in Legislative Files (DEAD)",https://legiscan.com/ME/bill/LD62/2009,http://www.mainelegislature.org/legis/bills/display_ps.asp?LD=62&snum=124
191438,48,LD63,6,Failed,2009-03-03,"An Act To Reduce Registration Fees for Certain Generators of Biomedical Waste","An Act To Reduce Registration Fees for Certain Generators of Biomedical Waste",0,,2009-03-03,"(S) Pursuant to Joint Rule 310.3 Placed in Legislative Files (DEAD)",https://legiscan.com/ME/bill/LD63/2009,http://www.mainelegislature.org/legis/bills/display_ps.asp?LD=63&snum=124
191444,48,LD69,6,Failed,2009-03-03,"An Act To Provide a Reward for Information Regarding the Murder of a Law Enforcement Officer","An Act To Provide a Reward for Information Regarding the Murder of a Law Enforcement Officer",0,,2009-03-03,"(S) Pursuant to Joint Rule 310.3 Placed in Legislative Files (DEAD)",https://legiscan.com/ME/bill/LD69/2009,http://www.mainelegislature.org/legis/bills/display_ps.asp?LD=69&snum=124
191445,48,LD70,6,Failed,2009-03-25,"An Act To Amend the Length Limits on Fish Caught on the Inland Waters","An Act To Amend the Length Limits on Fish Caught on the Inland Waters",0,,2009-03-25,"(S) Pursuant to Joint Rule 310.3 Placed in Legislative Files (DEAD)",https://legiscan.com/ME/bill/LD70/2009,http://www.mainelegislature.org/legis/bills/display_ps.asp?LD=70&snum=124
191446,48,LD71,4,Passed,2009-06-03,"Resolve, To Create a Working Group To Review the Property Tax Exemption for Veterans","Resolve, To Create a Working Group To Review the Property Tax Exemption for Veterans",0,,2010-03-26,"(S) FINALLY PASSED in concurrence",https://legiscan.com/ME/bill/LD71/2009,http://www.mainelegislature.org/legis/bills/display_ps.asp?LD=71&snum=124
191447,48,LD72,6,Failed,2009-04-15,"An Act Regarding the Tax on Fuel Used for Commercial Agriculture, Fishing and Forestry","An Act Regarding the Tax on Fuel Used for Commercial Agriculture, Fishing and Forestry",0,,2009-04-15,"(S) Pursuant to Joint Rule 310.3 Placed in Legislative Files (DEAD)",https://legiscan.com/ME/bill/LD72/2009,http://www.mainelegislature.org/legis/bills/display_ps.asp?LD=72&snum=124
191448,48,LD73,4,Passed,2009-06-03,"An Act To Protect the Right To Use Solar Energy","An Act To Protect the Right To Use Solar Energy",0,,2009-06-03,"(S) Under suspension of the Rules PASSED TO BE ENACTED in concurrence",https://legiscan.com/ME/bill/LD73/2009,http://www.mainelegislature.org/legis/bills/display_ps.asp?LD=73&snum=124
191449,48,LD74,4,Passed,2009-04-28,"Resolve, To Review and Update Sales Tax Exemptions for Products Purchased for Agricultural Use","Resolve, To Review and Update Sales Tax Exemptions for Products Purchased for Agricultural Use",0,,2009-04-29,"(S) FINALLY PASSED - Emergency 2/3 Elected Required in concurrence",https://legiscan.com/ME/bill/LD74/2009,http://www.mainelegislature.org/legis/bills/display_ps.asp?LD=74&snum=124
191450,48,LD75,6,Failed,2009-03-25,"Resolve, Directing the Department of Agriculture, Food and Rural Resources To Streamline Agricultural Regulation","Resolve, Directing the Department of Agriculture, Food and Rural Resources To Streamline Agricultural Regulation",0,,2009-03-25,"(S) Pursuant to Joint Rule 310.3 Placed in Legislative Files (DEAD)",https://legiscan.com/ME/bill/LD75/2009,http://www.mainelegislature.org/legis/bills/display_ps.asp?LD=75&snum=124
191451,48,LD76,6,Failed,2009-03-12,"Resolve, To Study the Feasibility of Expanding the Curriculum of the Maine School of Science and Mathematics","Resolve, To Study the Feasibility of Expanding the Curriculum of the Maine School of Science and Mathematics",0,,2009-03-12,"(S) Pursuant to Joint Rule 310.3 Placed in Legislative Files (DEAD)",https://legiscan.com/ME/bill/LD76/2009,http://www.mainelegislature.org/legis/bills/display_ps.asp?LD=76&snum=124
191452,48,LD77,4,Passed,2009-02-26,"Resolve, Regarding Legislative Review of Portions of Chapter 181: Child Development Services System: Regional Provider Advisory Boards, a Major Substantive Rule of the Department of Education","Resolve, Regarding Legislative Review of Portions of Chapter 181: Child Development Services System: Regional Provider Advisory Boards, a Major Substantive Rule of the Department of Education",0,,2009-03-03,"(S) FINALLY PASSED - Emergency 2/3 Elected Required in concurrence",https://legiscan.com/ME/bill/LD77/2009,http://www.mainelegislature.org/legis/bills/display_ps.asp?LD=77&snum=124
191453,48,LD78,4,Passed,2009-06-02,"Resolve, Regarding Legislative Review of Portions of Chapter 182: Formula for Distribution of Funds to Child Development Services Regional Sites, a Major Substantive Rule of the Department of Education","Resolve, Regarding Legislative Review of Portions of Chapter 182: Formula for Distribution of Funds to Child Development Services Regional Sites, a Major Substantive Rule of the Department of Education",0,,2009-06-02,"(S) Under suspension of the Rules FINALLY PASSED - Emergency 2/3 Elected Required in concurrence",https://legiscan.com/ME/bill/LD78/2009,http://www.mainelegislature.org/legis/bills/display_ps.asp?LD=78&snum=124
191454,48,LD79,4,Passed,2009-05-20,"Resolve, Regarding Legislative Review of Portions of Chapter 61: State Board of Education Rules for Major Capital School Construction Projects, a Major Substantive Rule of the Department of Education","Resolve, Regarding Legislative Review of Portions of Chapter 61: State Board of Education Rules for Major Capital School Construction Projects, a Major Substantive Rule of the Department of Education",0,,2009-06-12,"(S) FINALLY PASSED - Emergency 2/3 Elected Required in concurrence",https://legiscan.com/ME/bill/LD79/2009,http://www.mainelegislature.org/legis/bills/display_ps.asp?LD=79&snum=124
191455,48,LD80,4,Passed,2009-04-07,"Resolve, Regarding Legislative Review of Portions of Chapter 33: Rules for the Certification of Family Child Care Providers, a Major Substantive Rule of the Department of Health and Human Services, Division of Licensing and Regulatory Services","Resolve, Regarding Legislative Review of Portions of Chapter 33: Rules for the Certification of Family Child Care Providers, a Major Substantive Rule of the Department of Health and Human Services, Division of Licensing and Regulatory Services",0,,2009-04-08,"(S) FINALLY PASSED - Emergency 2/3 Elected Required in concurrence",https://legiscan.com/ME/bill/LD80/2009,http://www.mainelegislature.org/legis/bills/display_ps.asp?LD=80&snum=124
191456,48,LD81,4,Passed,2009-02-26,"Resolve, Regarding Legislative Review of Portions of Chapter 10: Exemptions to the Ban on Flavored Cigarettes and Cigars, a Major Substantive Rule of the Office of the Attorney General","Resolve, Regarding Legislative Review of Portions of Chapter 10: Exemptions to the Ban on Flavored Cigarettes and Cigars, a Major Substantive Rule of the Office of the Attorney General",0,,2009-03-03,"(S) FINALLY PASSED - Emergency 2/3 Elected Required in concurrence",https://legiscan.com/ME/bill/LD81/2009,http://www.mainelegislature.org/legis/bills/display_ps.asp?LD=81&snum=124
191466,48,LD91,4,Passed,2009-04-30,"An Act To Fund the Maine Downtown Center","An Act To Fund the Maine Downtown Center",0,,2010-04-07,"(S) PASSED TO BE ENACTED in concurrence",https://legiscan.com/ME/bill/LD91/2009,http://www.mainelegislature.org/legis/bills/display_ps.asp?LD=91&snum=124
191467,48,LD92,4,Passed,2009-04-02,"An Act Pertaining to the Quality Child Care Education Scholarship Fund","An Act Pertaining to the Quality Child Care Education Scholarship Fund",0,,2009-04-07,"(S) PASSED TO BE ENACTED - Emergency -2/3 Elected Required in concurrence",https://legiscan.com/ME/bill/LD92/2009,http://www.mainelegislature.org/legis/bills/display_ps.asp?LD=92&snum=124
191468,48,LD93,6,Failed,2009-02-26,"An Act To Amend the Laws Governing Construction Contracts","An Act To Amend the Laws Governing Construction Contracts",0,,2009-02-26,"(S) Pursuant to Joint Rule 310.3 Placed in Legislative Files (DEAD)",https://legiscan.com/ME/bill/LD93/2009,http://www.mainelegislature.org/legis/bills/display_ps.asp?LD=93&snum=124
