people_id,name,first_name,middle_name,last_name,suffix,nickname,party_id,party,role_id,role,district,followthemoney_eid,votesmart_id,opensecrets_id,ballotpedia,knowwho_pid,committee_id
14742,"Geoffrey Gratwick",Geoffrey,M.,Gratwick,,,1,D,2,Sen,SD-009,11022678,75503,,Geoffrey_Gratwick,391012,0
14747,"Rebecca Millett",Rebecca,J.,Millett,,,1,D,2,Sen,SD-029,9946879,137189,,Rebecca_Millett,399473,0
15044,"Nathan Libby",Nathan,,Libby,,,1,D,2,Sen,SD-021,11022695,137301,,Nathan_Libby,403783,0
15045,"Catherine Nadeau",Catherine,M.,Nadeau,,,1,D,1,Rep,HD-078,6501370,121000,,Catherine_Nadeau_(Maine),291684,0
15047,"John Schneck",John,C.,Schneck,,,1,D,1,Rep,HD-126,11022720,137228,,John_Schneck,392220,0
15270,"Justin Chenette",Justin,Mark,Chenette,,,1,D,2,Sen,SD-031,11022657,137374,,Justin_Chenette,392534,0
15275,"Lawrence Lockman",Lawrence,G.,Lockman,,,2,R,1,Rep,HD-137,11023210,137245,,Lawrence_Lockman,395995,0
15278,"Andrew McLean",Andrew,J.,McLean,,,1,D,1,Rep,HD-027,11022704,137368,,Andrew_McLean,392526,0
15391,"Brian Hubbell",Brian,L.,Hubbell,,,1,D,1,Rep,HD-135,11022682,137250,,Brian_Hubbell,395999,0
15392,"Erik Jorgensen",Erik,Clark,Jorgensen,,,1,D,1,Rep,HD-041,9932629,137349,,Erik_Jorgensen,396045,0
15402,"Janice Cooper",Janice,E.,Cooper,,,1,D,1,Rep,HD-047,1348259,137338,,Janice_Cooper,399505,0
15403,"Jeffrey Evangelos",Jeffrey,P.,Evangelos,,,3,I,1,Rep,HD-091,6454140,37169,,Jeff_Evangelos,426041,0
15406,"Roger Reed",Roger,E.,Reed,,,2,R,1,Rep,HD-103,11023232,137237,,Roger_Reed,392226,0
15702,"Deane Rykerson",Deane,,Rykerson,,,1,D,1,Rep,HD-001,16072400,142909,,Deane_Rykerson,434129,0
15703,"Arthur Verow",Arthur,C.,Verow,,,1,D,1,Rep,HD-128,11022735,137235,,Arthur_Verow,392223,0
15729,"Anne-Marie Mastraccio",Anne-Marie,,Mastraccio,,,1,D,1,Rep,HD-018,11022701,137415,,Anne-Marie_Mastraccio,396066,0
15744,"Jennifer DeChant",Jennifer,,DeChant,,,1,D,1,Rep,HD-052,6426267,36828,,Jennifer_DeChant,403743,0
15747,"Donald Marean",Donald,G.,Marean,,,2,R,1,Rep,HD-016,6657806,36954,,Donald_Marean,228273,0
15748,"Ryan Tipping-Spitz",Ryan,D.,Tipping-Spitz,,,1,D,1,Rep,HD-123,11022732,137233,,Ryan_Tipping,403457,0
15773,"Aaron Frey",Aaron,M.,Frey,,,1,D,1,Rep,HD-124,11022674,137230,,Aaron_Frey,399491,0
15775,"Richard Campbell",Richard,H.,Campbell,,,2,R,1,Rep,HD-130,6628372,6606,,Richard_Campbell_(Maine),293193,0
15823,"Stephen Moriarty",Stephen,W.,Moriarty,,,1,D,1,Rep,HD-045,11022708,137342,,Stephen_Moriarty,403866,0
15889,"Michael Devin",Michael,Gilbert,Devin,,,1,D,1,Rep,HD-090,6501357,120995,,Michael_Devin,491245,0
16089,"Eloise Vitelli",Eloise,A.,Vitelli,,,1,D,2,Sen,SD-023,9947092,144905,,Eloise_Vitelli,466826,0
16631,"Robert Alley",Robert,W.,Alley,Sr.,,1,D,1,Rep,HD-138,23424301,151337,,Robert_Alley,491261,0
16634,"Donna Doore",Donna,R.,Doore,,,1,D,1,Rep,HD-085,23424277,80949,,Donna_Doore,493135,0
16635,"Ryan Fecteau",Ryan,M.,Fecteau,,,1,D,1,Rep,HD-011,23424246,151397,,Ryan_Fecteau,490397,0
16639,"David Miramant",David,R.,Miramant,,,1,D,2,Sen,SD-012,6454321,36796,,David_Miramant,250738,0
16688,"Christopher Babbidge",Christopher,W.,Babbidge,,,1,D,1,Rep,HD-008,6453963,36998,,Christopher_Babbidge,228278,0
16689,"Scott Cyrway",Scott,W.,Cyrway,,,2,R,2,Sen,SD-016,26783579,155345,,Scott_Cyrway,512194,0
16697,"Roland Martin",Roland,Daniel,Martin,,,1,D,1,Rep,HD-150,23424310,73577,,Roland_Martin,265257,0
16780,"Bradlee Farrin",Bradlee,Thomas,Farrin,,,2,R,2,Sen,SD-003,23424426,151396,,Bradlee_Farrin,490421,0
16781,"Robert Foley",Robert,A.,Foley,,,2,R,2,Sen,SD-034,9937051,151401,,Robert_Foley,490394,0
16784,"Paul Stearns",Paul,A.,Stearns,,,2,R,1,Rep,HD-119,23424430,151506,,Paul_Stearns,490424,0
16785,"Timothy Theriault",Timothy,S.,Theriault,,,2,R,1,Rep,HD-079,23424401,149288,,Timothy_Theriault,490411,0
16786,"William Tuell",William,R.,Tuell,,,2,R,1,Rep,HD-139,23424445,149293,,William_Tuell,490436,0
16787,"David Woodsome",David,,Woodsome,,,2,R,2,Sen,SD-033,26783586,155021,,David_Woodsome,500712,0
16852,"Catherine Breen",Catherine,,Breen,,,1,D,2,Sen,SD-025,9950036,149587,,Catherine_Breen,488615,0
16853,"Sheldon Hanington",Sheldon,Mark,Hanington,,,2,R,1,Rep,HD-142,23424446,151424,,Sheldon_Hanington,490437,0
16877,"Maryanne Kinney",Maryanne,,Kinney,,,2,R,1,Rep,HD-099,23424418,151445,,MaryAnne_Kinney,490418,0
17106,"Michelle Dunphy",Michelle,Ann,Dunphy,,,1,D,1,Rep,HD-122,23424294,151390,,Michelle_Dunphy,490427,0
17107,"Denise Tepler",Denise,,Tepler,,,1,D,1,Rep,HD-054,13001915,103512,,Denise_Tepler,289971,0
17108,"Ralph Tucker",Ralph,L.,Tucker,,,1,D,1,Rep,HD-050,14613294,149284,,Ralph_Tucker,490399,0
17215,"Jeffery Hanley",Jeffery,P.,Hanley,,,2,R,1,Rep,HD-087,23424410,151425,,Jeffery_Hanley,490416,0
17216,"Teresa Pierce",Teresa,S.,Pierce,,,1,D,1,Rep,HD-044,6619180,151482,,Teresa_Pierce,491227,0
17217,"Thomas Skolfield",Thomas,H.,Skolfield,,,2,R,1,Rep,HD-112,11023240,137322,,Thomas_Skolfield,396037,0
17270,"Kathleen Dillingham",Kathleen,"Rose Jackson",Dillingham,,,2,R,1,Rep,HD-072,26783612,155360,,Kathleen_Jackson_Dillingham,512217,0
17272,"Peter Lyford",Peter,A.,Lyford,,,2,R,1,Rep,HD-129,23424439,151459,,Peter_Lyford,493163,0
17273,"Gina Melaragno",Gina,M.,Melaragno,,,1,D,1,Rep,HD-062,23424268,151465,,Gina_Melaragno,493124,0
17275,"Charlotte Warren",Charlotte,May,Warren,,,1,D,1,Rep,HD-084,20815930,151521,,Charlotte_Warren,491244,0
17330,"Heidi Brooks",Heidi,E.,Brooks,,,1,D,1,Rep,HD-061,23424267,151350,,Heidi_Brooks,490404,0
17332,"Patrick Corey",Patrick,W.,Corey,,,2,R,1,Rep,HD-025,23424353,151371,,Patrick_Corey,491215,0
17335,"Frances Head",Frances,M.,Head,,,2,R,1,Rep,HD-117,23424429,151428,,Frances_Head,493149,0
17336,"Dwayne Prescott",Dwayne,W.,Prescott,,,2,R,1,Rep,HD-017,23424341,151486,,Dwayne_Prescott,493077,0
17337,"Joel Stetkis",Joel,R.,Stetkis,,,2,R,1,Rep,HD-105,20815322,151507,,Joel_Stetkis,490420,0
17340,"Nathan Wadsworth",Nathan,J.,Wadsworth,,,2,R,1,Rep,HD-070,23424396,151518,,Nathan_Wadsworth,493128,0
17341,"Dustin White",Dustin,Michael,White,,,2,R,1,Rep,HD-146,26783619,155365,,Dustin_White,512224,0
17441,"Norman Higgins",Norman,E.,Higgins,,,3,I,1,Rep,HD-120,23424431,151431,,Norman_Higgins,490425,0
17452,"Joyce McCreight",Joyce,,McCreight,,,1,D,1,Rep,HD-051,26783608,155025,,Joyce_%22Jay%22_McCreight,506127,0
17533,"Lydia Blume",Lydia,,Blume,,,1,D,1,Rep,HD-003,10006438,155350,,Lydia_Blume,512203,0
17564,"Patricia Hymanson",Patricia,,Hymanson,,,1,D,1,Rep,HD-004,23424241,151436,,Patricia_Hymanson,491202,0
17585,"Richard Pickett",Richard,A.,Pickett,,,2,R,1,Rep,HD-116,23424428,151481,,Richard_Pickett,491253,0
17667,"Pinny Beebe-Center",Anne,,Beebe-Center,,Pinny,1,D,1,Rep,HD-093,9984853,87409,,Anne_Beebe-Center,530183,0
17788,"Matthew Harrington","Matthew ",,Harrington,,,2,R,1,Rep,HD-019,26357196,155022,,Matthew_Harrington_(Maine),506124,0
17789,"Lester Ordway",Lester,,Ordway,,,2,R,1,Rep,HD-023,23424349,151473,,Lester_Ordway,491214,0
17934,"Susan Deschambault",Susan,,Deschambault,,,1,D,2,Sen,SD-032,38601740,169212,,Susan_Deschambault,574472,0
18172,"Kent Ackley",Kent,F.,Ackley,,,3,I,1,Rep,HD-082,42157135,173349,,Kent_Ackley,589852,0
18173,"Betty Austin",Betty,A.,Austin,,,1,D,1,Rep,HD-107,39714188,170374,,Betty_Austin,573135,0
18174,"Donna Bailey",Donna,,Bailey,,,1,D,1,Rep,HD-014,20816176,170078,,Donna_Bailey_(Maine),574530,0
18175,"Shenna Bellows",Shenna,Lee,Bellows,,,1,D,2,Sen,SD-014,9942439,151344,,Shenna_Bellows,474348,0
18176,"Richard Bradstreet",Richard,T.,Bradstreet,,,2,R,1,Rep,HD-080,39714200,170234,,Richard_Bradstreet,573130,0
18177,"Barbara Cardone",Barbara,A.,Cardone,,,1,D,1,Rep,HD-127,10062717,170443,,Barbara_Cardone,569173,0
18178,"Michael Carpenter",Michael,E.,Carpenter,,,1,D,2,Sen,SD-002,9947340,137220,,Michael_Carpenter_(Maine),403677,0
18179,"Everett Carson",Everett,Brownie,Carson,,,1,D,2,Sen,SD-024,39714212,170057,,Everett_Brownie_Carson,573113,0
18181,"Benjamin Collings",Benjamin,T.,Collings,,,1,D,1,Rep,HD-042,39714220,170115,,Benjamin_Collings,574572,0
18183,"Dale Denno",Dale,,Denno,,,1,D,1,Rep,HD-045,15342859,151382,,Dale_Denno,491229,0
18184,"Jessica Fay",Jessica,L.,Fay,,,1,D,1,Rep,HD-066,24845212,170173,,Jessica_Fay,571976,0
18186,"Lois Galgay Reckitt",Lois,,"Galgay Reckitt",,,1,D,1,Rep,HD-031,9946495,170097,,Lois_Reckitt,569166,0
18187,"Chad Grignon",Chad,Wayne,Grignon,,,2,R,1,Rep,HD-118,39714261,170421,,Chad_Grignon,574698,0
18188,"David Haggan",David,G.,Haggan,,,2,R,1,Rep,HD-101,39714265,170353,,David_Haggan,573131,0
18189,"James Handy",James,R.,Handy,,,1,D,1,Rep,HD-058,39714268,170149,,James_Handy,574582,0
18190,"Chris Johansen",Chris,A.,Johansen,,,2,R,1,Rep,HD-145,39714277,170484,,Chris_Johansen,574776,0
18191,"Lisa Keim",Lisa,,Keim,,,2,R,2,Sen,SD-018,11023200,137323,,Lisa_Keim,396039,0
18192,"Mark Lawrence",Mark,W.,Lawrence,,,1,D,2,Sen,SD-035,13012296,1711,,Mark_Lawrence_(Maine),574512,0
18193,"Colleen Madigan",Colleen,M.,Madigan,,,1,D,1,Rep,HD-110,39714293,170387,,Colleen_Madigan,574686,0
18195,"Gina Mason",Gina,M.,Mason,,,2,R,1,Rep,HD-056,39714299,170143,,Gina_Mason,574579,0
18196,"David McCrea",David,Harold,McCrea,,,1,D,1,Rep,HD-148,39714304,170492,,David_McCrea,574784,0
18197,"Margaret O'Neil",Margaret,M.,O'Neil,,,1,D,1,Rep,HD-015,39714319,170081,,Margaret_O%27Neil,574534,0
18199,"Michael Perkins",Michael,D.,Perkins,,,2,R,1,Rep,HD-077,39714326,170207,,Michael_Perkins_(Maine),569168,0
18200,"Christina Riley",Christina,,Riley,,,1,D,1,Rep,HD-074,39714336,170193,,Christina_Riley,573128,0
18201,"Heidi Sampson",Heidi,H.,Sampson,,,2,R,1,Rep,HD-021,39714345,169844,,Heidi_Sampson,574544,0
18202,"Heather Sanborn",Heather,B.,Sanborn,,,1,D,2,Sen,SD-028,9986490,170119,,Heather_Sanborn,574573,0
18203,"Bettyann Sheats",Bettyann,Watson,Sheats,,,1,D,1,Rep,HD-064,11022722,137291,,Bettyann_Sheats,392403,0
18206,"Harold Stewart",Harold,L.,Stewart,III,,2,R,1,Rep,HD-147,39714358,170489,,Harold_Stewart,569524,0
18207,"Scott Strom",Scott,Walter,Strom,,,2,R,1,Rep,HD-106,26357200,155033,,Scott_Strom,506262,0
18209,"Michael Sylvester",Michael,A.,Sylvester,,,1,D,1,Rep,HD-039,39714360,170106,,Michael_Sylvester,574566,0
18210,"Rachel Talbot Ross",Rachel,,"Talbot Ross",,,1,D,1,Rep,HD-040,39714339,170111,,Rachel_Ross,574569,0
18211,"Maureen Terry",Maureen,Fitzgerald,Terry,,,1,D,1,Rep,HD-026,39714363,170091,,Maureen_Terry,574549,0
18212,"Stanley Zeigler",Stanley,Paige,Zeigler,Jr.,,1,D,1,Rep,HD-096,33192235,170329,,Stanley_Zeigler,574679,0
21166,"Ned Claxton",Ned,,Claxton,,,1,D,2,Sen,SD-020,44886429,181145,,Ned_Claxton,659498,0
21167,"Marianne Moore",Marianne,,Moore,,,2,R,2,Sen,SD-006,9994672,170470,,Marianne_Moore,574750,0
21188,"John Andrews",John,E.,Andrews,,,2,R,1,Rep,HD-073,44886314,181225,,John_Andrews_(Maine),660605,0
21189,"Amy Arata",Amy,B.,Arata,,,2,R,1,Rep,HD-065,44886304,176845,,Amy_Arata,640877,0
21190,"Shawn Babine",Shawn,A.,Babine,,,1,D,1,Rep,HD-029,6468489,58768,,Shawn_Babine,659683,0
21191,"Mark Blier",Mark,John,Blier,,,2,R,1,Rep,HD-022,44886260,181175,,Mark_Blier,659670,0
21192,"Michael Brennan",Michael,F.,Brennan,,,1,D,1,Rep,HD-036,6411192,6602,,Michael_Brennan_(Maine),195453,0
21193,"Christopher Caiazzo",Christopher,J.,Caiazzo,,,1,D,1,Rep,HD-028,39714208,170093,,Christopher_Caiazzo,574551,0
21194,"Anne Carney",Anne,M.,Carney,,,1,D,1,Rep,HD-030,10009367,181179,,Anne_Carney,659686,0
21195,"Kristen Cloutier",Kristen,S.,Cloutier,,,1,D,1,Rep,HD-060,40807010,148093,,Kristen_Cloutier,652937,0
21196,"Danny Costain",Danny,E.,Costain,,,2,R,1,Rep,HD-100,44886345,181256,,Danny_Costain,660659,0
21197,"Edward Crockett",Edward,,Crockett,,Ed,1,D,1,Rep,HD-043,44886281,181190,,W._Edward_Crockett,660554,0
21198,"Scott Cuddy",Scott,W.,Cuddy,,,1,D,1,Rep,HD-098,39714223,170338,,Scott_Cuddy,574681,0
21199,"Diane Denk",Diane,M.,Denk,,,1,D,1,Rep,HD-009,9929444,151381,,Diane_Denk,490395,0
21200,"John DeVeau",John,,DeVeau,,,2,R,1,Rep,HD-149,46607244,183660,,John_DeVeau,679503,0
21201,"Janice Dodge",Janice,S.,Dodge,,,1,D,1,Rep,HD-097,44886342,181252,,Janice_Dodge,660655,0
21202,"Josanne Dolloff",Josanne,C.,Dolloff,,,2,R,1,Rep,HD-115,46046977,183653,,Josanne_Dolloff,679495,0
21203,"Victoria Doudera",Victoria,W.,Doudera,,,1,D,1,Rep,HD-094,44886340,181250,,Victoria_Doudera,660653,0
21204,"Gary Drinkwater",Gary,A.,Drinkwater,,,2,R,1,Rep,HD-121,39714232,170429,,Gary_Drinkwater,574701,0
21205,"William Faulkingham",William,R.,Faulkingham,,"Billy Bob",2,R,1,Rep,HD-136,15650627,181328,,William_Faulkingham,660789,0
21206,"Justin Fecteau",Justin,J.,Fecteau,,,2,R,1,Rep,HD-086,44886328,181240,,Justin_Fecteau,660643,0
21207,"Victoria Foley",Victoria,,Foley,,,1,D,1,Rep,HD-012,44886245,181162,,Victoria_Foley,659657,0
21208,"Steven Foster",Steven,D.,Foster,,,2,R,1,Rep,HD-104,44886353,181262,,Steven_Foster_(Maine),660669,0
21209,"Lori Gramlich",Lori,Kathryn,Gramlich,,,1,D,1,Rep,HD-013,44886246,181163,,Lori_Gramlich,659658,0
21210,"Abigail Griffin",Abigail,W.,Griffin,,,2,R,1,Rep,HD-102,44886350,181260,,Abigail_Griffin,660665,0
21211,"Nicole Grohoski",Nicole,,Grohoski,,,1,D,1,Rep,HD-132,45080531,183656,,Nicole_Grohoski,679499,0
21212,"Randall Hall",Randall,C.,Hall,,,2,R,1,Rep,HD-114,44886366,181272,,Randall_Hall,660676,0
21213,"Thomas Harnett",Thomas,A.,Harnett,,Thom,1,D,1,Rep,HD-083,9945826,181236,,Thomas_Harnett,660639,0
21214,"Allison Hepler",Allison,L.,Hepler,,,1,D,1,Rep,HD-053,39714269,170132,,Allison_Hepler,567090,0
21215,"Daniel Hobbs",Daniel,J.,Hobbs,,,1,D,1,Rep,HD-007,44886239,181157,,Daniel_Hobbs,659652,0
21216,"Sherman Hutchins",Sherman,,Hutchins,,,2,R,1,Rep,HD-131,9940549,142887,,Sherman_Hutchins,438043,0
21217,"Henry Ingwersen",Henry,L.,Ingwersen,,,1,D,1,Rep,HD-010,44886241,181160,,Henry_Ingwersen,659655,0
21218,"Kathy Javner",Kathy,I.,Javner,,,2,R,1,Rep,HD-141,44886396,181334,,Kathy_Javner,660807,0
21219,"Christopher Kessler",Christopher,J.,Kessler,,,1,D,1,Rep,HD-032,11023095,142762,,Christopher_Kessler,399508,0
21220,"Theodore Kryzak",Theodore,J.,Kryzak,Jr.,,2,R,1,Rep,HD-020,44886255,181171,,Theodore_Kryzak,659666,0
21221,"Scott Landry",Scott,,Landry,Jr.,,1,D,1,Rep,HD-113,44886365,149452,,H._Scott_Landry_Jr.,592425,0
21222,"Thomas Martin",Thomas,H.,Martin,Jr.,,2,R,1,Rep,HD-057,6683726,120925,,Thomas_Martin_Jr.,293190,0
21223,"Ann Matlack",Ann,H.,Matlack,,,1,D,1,Rep,HD-092,44886337,181247,,Ann_Matlack,660650,0
21224,"Chloe Maxmin",Chloe,S.,Maxmin,,,1,D,1,Rep,HD-088,44886332,181243,,Chloe_Maxmin,660646,0
21225,"Genevieve McDonald",Genevieve,L.,McDonald,,,1,D,1,Rep,HD-134,44886390,181326,,Genevieve_McDonald,660786,0
21226,"Michele Meyer",Michele,,Meyer,,,1,D,1,Rep,HD-002,43958752,181154,,Michele_Meyer_(Maine),659650,0
21227,"Victoria Morales",Victoria,E.,Morales,,,1,D,1,Rep,HD-033,9980084,181186,,Victoria_Morales,659694,0
21228,"Joshua Morris",Joshua,K.,Morris,,,2,R,1,Rep,HD-075,13001994,103555,,Joshua_Morris,291719,0
21229,"Sarah Pebworth",Sarah,A.,Pebworth,,,1,D,1,Rep,HD-133,44886388,181324,,Sarah_Pebworth,660783,0
21230,"William Pluecker",William,Donohue,Pluecker,,Bill,3,I,1,Rep,HD-095,45362833,183608,,William_Pluecker,679490,0
21231,"Walter Riseman",Walter,N.,Riseman,,,3,I,1,Rep,HD-069,42157133,173347,,Walter_Riseman,589851,0
21232,"Tiffany Roberts-Lovell",Tiffany,D.,Roberts-Lovell,,,1,D,1,Rep,HD-006,46028066,183643,,Tiffany_Roberts-Lovell,679468,0
21233,"Shelley Rudnicki",Shelley,J.,Rudnicki,,,2,R,1,Rep,HD-108,44886356,181265,,Shelley_Rudnicki,652941,0
21234,"Braden Sharpe",Braden,K.,Sharpe,,,1,D,1,Rep,HD-046,44886285,181195,,Braden_Sharpe,660562,0
21235,"Holly Stover",Holly,B.,Stover,,,1,D,1,Rep,HD-089,9930136,181245,,Holly_Stover,660648,0
21236,"Gregory Swallow",Gregory,Lewis,Swallow,,Gregg,2,R,1,Rep,HD-144,44886401,181338,,Gregory_Swallow,660816,0
21237,"Bruce White",Bruce,A.,White,,,1,D,1,Rep,HD-109,44886359,181268,,Bruce_White,652943,0
21273,"Richard Mason",Richard,Gordon,Mason,,,2,R,1,Rep,HD-056,15374623,176815,,Richard_Mason,646910,0
21274,"Rena Newell",Rena,,Newell,,,6,N,1,Rep,HD-TRIBE,0,185938,,Rena_Newell,690285,0
21349,"Sean Paulhus",Sean,C.,Paulhus,,,1,D,1,Rep,HD-052,47189355,186202,,Sean_Paulhus,702185,0
21620,"Kevin O'Connell",Kevin,,O'Connell,,,1,D,1,Rep,HD-128,48871273,189541,,Kevin_O%27Connell_(Maine),734782,0
