people_id,name,first_name,middle_name,last_name,suffix,nickname,party_id,party,role_id,role,district,followthemoney_eid,votesmart_id,opensecrets_id,ballotpedia,knowwho_pid,committee_id
8821,"Jane Eberle",Jane,E.,Eberle,,,1,D,1,Rep,HD-123,6454135,37246,,Jane_Eberle,228270,0
8822,"Peter Edgecomb",Peter,,Edgecomb,,,2,R,2,Sen,SD-001,6555602,36899,,Peter_Edgecomb,228229,0
8823,"Mark Eves",Mark,,Eves,,,1,D,1,Rep,HD-006,6486186,103654,,Mark_Eves,272121,0
8824,"Edward Finch",Edward,D.,Finch,,,1,D,1,Rep,HD-084,6391395,37227,,Edward_Finch,212772,0
8825,"Stacey Fitts",Stacey,Allen,Fitts,,,2,R,1,Rep,HD-029,6589171,36895,,Stacey_Fitts,228238,0
8826,"Sean Flaherty",Sean,P.,Flaherty,,,1,D,1,Rep,HD-127,4787274,104946,,Sean_Flaherty,272115,0
8827,"Elspeth Flemings",Elspeth,M.,Flemings,,,1,D,1,Rep,HD-035,6486201,103465,,Elspeth_Flemings,272085,0
8828,"Kenneth Fletcher",Kenneth,C.,Fletcher,,,2,R,1,Rep,HD-054,13001905,37133,,Kenneth_Fletcher,212773,0
8829,"Patrick Flood",Patrick,S.,Flood,,,2,R,2,Sen,SD-021,13001973,36830,,Patrick_Flood,228256,0
8830,"Leslie Fossel",Leslie,T.,Fossel,,,2,R,1,Rep,HD-053,6614235,36833,,Leslie_Fossel,272100,0
8831,"Jeffery Gifford",Jeffery,Allen,Gifford,,,2,R,1,Rep,HD-012,6669427,57597,,Jeffery_Gifford,250726,0
8832,"Paul Gilbert",Paul,E.,Gilbert,,,1,D,1,Rep,HD-074,6486208,103544,,Paul_Gilbert,272099,0
8833,"Jayne Giles",Jayne,Crosby,Giles,,,2,R,1,Rep,HD-043,6657686,36831,,Jayne_Crosby_Giles,228244,0
8834,"Adam Goode",Adam,A.,Goode,,,1,D,1,Rep,HD-127,6486227,103446,,Adam_Goode,272077,0
8835,"Chris Greeley",Chris,,Greeley,,,2,R,1,Rep,HD-022,6589198,37178,,Christian_Greeley,212780,0
8836,"James Hamper",James,Michael,Hamper,,,2,R,2,Sen,SD-019,6657700,37238,,James_Hamper,228261,0
8837,"Stephen Hanley",Stephen,P.,Hanley,,,1,D,1,Rep,HD-087,6454178,36980,,Stephen_Hanley,228251,0
8838,"Charles Harlow",Charles,William,Harlow,,,1,D,1,Rep,HD-116,13002033,37274,,Charles_Harlow,228268,0
8839,"Lance Harvell",Lance,E.,Harvell,,,2,R,1,Rep,HD-089,13001960,36621,,Lance_Harvell,276271,0
8840,"Anne Haskell",Anne,M.,Haskell,,,1,D,2,Sen,SD-028,6468520,57588,,Anne_Haskell,250774,0
8841,"Terry Hayes",Terry,,Hayes,,,1,D,1,Rep,HD-094,6454207,36682,,Teresea_Hayes,251414,0
8842,"Dawn Hill",Dawn,,Hill,,,1,D,2,Sen,SD-035,6474984,56984,,Dawn_Hill,250799,0
8843,"Jon Hinck",Jon,W.,Hinck,,,1,D,1,Rep,HD-118,6468524,57590,,Jon_Hinck,250776,0
8844,"George Hogan",George,W.,Hogan,,,1,D,1,Rep,HD-013,6454218,36817,,George_Hogan,228274,0
8845,"Robert Hunt",Robert,B.,Hunt,,,1,D,1,Rep,HD-131,6486243,103640,,Robert_Hunt,272118,0
8846,"Melissa Innes",Melissa,Walsh,Innes,,,1,D,1,Rep,HD-107,6486247,103573,,Melissa_Innes,272107,0
8847,"Peter Johnson",Peter,B.,Johnson,,,2,R,1,Rep,HD-027,6674143,101954,,Peter_Johnson,260053,0
8848,"Patricia Jones",Patricia,R.,Jones,,,1,D,1,Rep,HD-083,6486253,101955,,"Patricia_Jones,_Maine_Representative",260055,0
8849,"Henry Joy",Henry,L.,Joy,,,2,R,1,Rep,HD-009,12996765,6650,,Henry_Joy,195556,0
8850,"Bryan Kaenrath",Bryan,T.,Kaenrath,,,1,D,1,Rep,HD-124,6468528,57183,,Bryan_Kaenrath,250781,0
8851,"Peter Kent",Peter,S.,Kent,,,1,D,1,Rep,HD-065,13001928,103516,,Peter_Kent,272092,0
8852,"Jane Knapp",Jane,S.,Knapp,,,2,R,1,Rep,HD-129,13002057,68598,,Jane_Knapp,272116,0
8853,"Gary Knight",Gary,,Knight,,,2,R,1,Rep,HD-081,6657765,36698,,Gary_Knight,250763,0
8854,"Charles Kruger",Charles,B.,Kruger,,,1,D,1,Rep,HD-092,6486263,103498,,Charles_Kruger,272091,0
8855,"Michael Lajoie",Michael,,Lajoie,,,1,D,1,Rep,HD-058,6486269,103527,,Michel_Lajoie,272112,0
8856,"Brian Langley",Brian,D.,Langley,,,2,R,2,Sen,SD-007,6674158,103470,,Brian_Langley,272086,0
8857,"Edward Legg",Edward,P.,Legg,,,1,D,1,Rep,HD-141,13002076,110512,,Edward_Legg,272484,0
8858,"Sarah Lewin",Sarah,O.,Lewin,,,2,R,1,Rep,HD-148,6614284,36537,,Sarah_Lewin,212728,0
8859,"Stephen Lovejoy",Stephen,D.,Lovejoy,,,1,D,1,Rep,HD-115,6486286,103595,,Stephen_Lovejoy,272111,0
8860,"Bruce Macdonald",Bruce,,Macdonald,,,1,D,1,Rep,HD-061,13001917,37187,,W._Bruce_MacDonald,250748,0
8861,"Veronica Magnan",Veronica,,Magnan,,,1,D,1,Rep,HD-041,13001890,103481,,Veronica_Magnan,272088,0
8862,"James Martin",James,R.,Martin,,,1,D,1,Rep,HD-018,6495929,105809,,"James_Martin,_Maine_Representative",272080,0
8863,"Edward Mazurek",Edward,J.,Mazurek,,,1,D,2,Sen,SD-022,6454298,37082,,Edward_Mazurek,228246,0
8864,"Jeffrey Mccabe",Jeffrey,M.,Mccabe,,,1,D,1,Rep,HD-107,13001980,103540,,Jeff_McCabe_(Maine),272098,0
8865,"Howard Mcfadden",Howard,E.,Mcfadden,,,2,R,1,Rep,HD-030,13001865,37260,,Howard_McFadden,228239,0
8866,"Jonathan Mckane",Jonathan,B.,Mckane,,,2,R,1,Rep,HD-051,6657832,36820,,Jonathan_McKane,228248,0
8867,"Everett Mcleod",Everett,W.,Mcleod,Sr.,,2,R,1,Rep,HD-011,6657839,37203,,"Everett_McLeod,_Sr.",228230,0
8868,"Elizabeth Miller",Elizabeth,,Miller,,,1,D,1,Rep,HD-052,6454313,36711,,Elizabeth_Miller,228249,0
8869,"Sawin Millett",Sawin,,Millett,Jr.,,2,R,1,Rep,HD-071,6614298,36661,,"Sawin_Millett,_Jr.",212755,0
8870,"W. Mitchell",W.,,Mitchell,,,1,D,1,Rep,SD-024,6425740,95892,,Raymond_W._Mitchell,268799,0
8871,"Terry Morrison",Terry,K.,Morrison,,,1,D,1,Rep,HD-031,6486328,103629,,Terry_Morrison,272114,0
8872,"Joan Nass",Joan,M.,Nass,,,2,R,1,Rep,HD-144,6657850,36773,,Joan_Nass,228279,0
8873,"Mary Nelson",Mary,P.,Nelson,,,1,D,1,Rep,HD-112,13002023,103582,,Mary_Nelson_(Maine),272108,0
8874,"Robert Nutting",Robert,W.,Nutting,,,2,R,1,Rep,HD-077,6570982,19500,,Robert_Nutting,272097,0
8875,"Andrew O'Brien",Andrew,Roesing,O'Brien,,,1,D,1,Rep,HD-044,6486351,104920,,Andrew_O%27Brien,272089,0
8876,"Peggy Pendleton",Peggy,,Pendleton,,,1,D,1,Rep,HD-128,6374633,10753,,Peggy_Pendleton,195416,0
8877,"Ann Peoples",Ann,E.,Peoples,,,1,D,1,Rep,HD-035,6475038,67733,,Ann_Peoples,250783,0
8878,"Leila Percy",Leila,Jane,Percy,,,1,D,1,Rep,HD-064,6451037,36749,,Leila_Percy,212747,0
8879,"Anne Perry",Anne,C.,Perry,,,1,D,1,Rep,HD-031,6391434,36577,,Anne_Perry,212786,0
8880,"Matthew Peterson",Matthew,John,Peterson,,,1,D,1,Rep,HD-115,6486361,103552,,Matthew_Peterson,272103,0
8881,"Donald Pilon",Donald,E.,Pilon,,,1,D,1,Rep,HD-133,6454369,36718,,Donald_Pilon,228275,0
8883,"Wright Pinkham",Wright,H.,Pinkham,Sr.,,2,R,1,Rep,HD-088,6657883,36676,,"Wright_Pinkham,_Sr.",228258,0
8884,"John Piotti",John,F.,Piotti,,,1,D,1,Rep,HD-045,6391452,36680,,John_Piotti,212777,0
8885,"Gary Plummer",Gary,E.,Plummer,,,2,R,2,Sen,SD-012,6657892,36777,,Gary_Plummer_(Maine),228266,0
8886,"Benjamin Pratt",Benjamin,Marriner,Pratt,,,1,D,1,Rep,HD-020,6475042,57606,,Benjamin_Pratt,251399,0
8887,"Kerri Prescott",Kerri,L.,Prescott,,,2,R,1,Rep,HD-060,6669480,57537,,Kerri_Prescott,250746,0
8888,"Charles Priest",Charles,R.,Priest,,,1,D,1,Rep,HD-063,6475046,56700,,Charles_Priest,250750,0
8889,"Helen Rankin",Helen,,Rankin,,,1,D,1,Rep,HD-097,6486366,103557,,Helen_Rankin,272104,0
8890,"David Richardson",David,E.,Richardson,,,2,R,1,Rep,HD-023,6657911,37284,,David_Richardson_(Maine),228236,0
8891,"Wesley Richardson",Wesley,E.,Richardson,,,2,R,1,Rep,HD-049,6657915,37038,,Wesley_Richardson,0,0
8892,"John Robinson",John,C.,Robinson,,,2,R,1,Rep,HD-103,6657920,37281,,"John_Robinson,_Maine_Representative",228263,0
8893,"Kimberley Rosen",Kimberley,C.,Rosen,,,2,R,2,Sen,SD-008,6665937,37040,,Kimberley_Rosen,228242,0
8894,"Margaret Rotundo",Margaret,R.,Rotundo,,,1,D,1,Rep,HD-059,6375129,37042,,Margaret_Rotundo,208763,0
8895,"Diane Russell",Diane,M.,Russell,,,1,D,1,Rep,HD-039,6486377,104942,,Diane_Russell,272113,0
8896,"Linda Sanborn",Linda,F.,Sanborn,,,1,D,2,Sen,SD-030,6486383,103639,,Linda_Sanborn,272117,0
8897,"Ralph Sarty",Ralph,W.,Sarty,Jr.,,2,R,1,Rep,HD-099,6674197,101952,,"Ralph_Sarty,_Jr.",260061,0
8898,"Thomas Saviello",Thomas,B.,Saviello,,,2,R,2,Sen,SD-017,6411327,36956,,Thomas_Saviello,212758,0
8899,"James Schatz",James,M.,Schatz,,,1,D,1,Rep,HD-037,6375269,11114,,James_Schatz,228241,0
8900,"Michael Shaw",Michael,A.,Shaw,,,1,D,1,Rep,HD-023,13002006,57563,,Michael_Shaw_(Maine),251426,0
8901,"Lawrence Sirois",Lawrence,G.,Sirois,,,1,D,1,Rep,HD-096,6475075,57559,,Lawrence_Sirois,250769,0
8902,"Nancy Smith",Nancy,E.,Smith,,,1,D,1,Rep,HD-080,13001967,37005,,Nancy_Smith_(Maine),212762,0
8903,"Madonna Soctomah",Madonna,"M. ",Soctomah,,,6,N,1,Rep,HD-TRIBE,0,128553,,Madonna_Soctomah,330289,0
8904,"Sara Stevens",Sara,,Stevens,,,1,D,1,Rep,HD-017,6486412,103449,,Sara_Stevens,272079,0
8905,"Meredith Strang Burgess",Meredith,N.,"Strang Burgess",,,2,R,1,Rep,HD-108,13002016,57601,,Meredith_Strang_Burgess,250771,0
8906,"Peter Stuckey",Peter,C.,Stuckey,,,1,D,1,Rep,HD-042,6486416,103592,,Peter_Stuckey,272110,0
8907,"Patricia Sutherland",Patricia,B.,Sutherland,,,1,D,1,Rep,HD-007,6391466,37236,,Patricia_Sutherland,251374,0
8908,"Richard Sykes",Richard,M.,Sykes,,,2,R,1,Rep,HD-098,6654183,36693,,Richard_Sykes,212746,0
8909,"Michael Thibodeau",Michael,D.,Thibodeau,,,2,R,2,Sen,SD-011,6672631,65844,,Michael_Thibodeau,250736,0
8910,"Douglas Thomas",Douglas,A.,Thomas,,,2,R,2,Sen,SD-027,6657970,37049,,Douglas_Thomas,228237,0
8911,"Dianne Tilton",Dianne,C.,Tilton,,,2,R,1,Rep,HD-033,6674219,103462,,Dianne_Tilton,272084,0
8912,"Sharon Treat",Sharon,A.,Treat,,,1,D,1,Rep,HD-079,6375903,6723,,Sharon_Treat,195403,0
8913,"Pamela Trinward",Pamela,Jabar,Trinward,,,1,D,1,Rep,HD-077,6475092,57187,,Pamela_Trinward,250759,0
8914,"John Tuttle",John,L.,Tuttle,Jr.,,1,D,2,Sen,SD-003,6375965,6728,,John_Tuttle_(Maine),195427,0
8915,"Linda Valentino",Linda,M.,Valentino,,,1,D,2,Sen,SD-031,6454459,36627,,Linda_Valentino,228276,0
8916,"David Van Wie",David,,"Van Wie",,,1,D,1,Rep,HD-105,6486437,103572,,David_Van_Wie,272106,0
8917,"Joseph Wagner",Joseph,Andrew,Wagner,,,1,D,1,Rep,HD-139,13002073,58020,,"Joseph_Wagner,_Maine_Representative",272119,0
8918,"Richard Wagner",Richard,V.,Wagner,,,1,D,1,Rep,HD-073,13001952,57572,,Richard_Wagner,250758,0
8919,"Thomas Watson",Thomas,R.,Watson,,,1,D,1,Rep,HD-062,6451512,37120,,Thomas_Watson,212748,0
8920,"Windol Weaver",Windol,C.,Weaver,,,2,R,1,Rep,HD-150,6669523,56986,,Windol_Weaver,250801,0
8921,"David Webster",David,C.,Webster,,,1,D,1,Rep,HD-106,6454482,36850,,David_Webster,228264,0
8922,"Joan Welsh",Joan,W.,Welsh,,,1,D,1,Rep,HD-094,2541201,103493,,Joan_Welsh,272090,0
8923,"Walter Wheeler",Walter,A.,Wheeler,Sr.,,1,D,1,Rep,HD-151,6411355,36754,,"Walter_Wheeler,_Sr.",212727,0
8924,"Michael Willette",Michael,J.,Willette,,,2,R,2,Sen,SD-002,6496829,109378,,Michael_Willette,272075,0
8925,"Thomas Wright",Thomas,,Wright,,,1,D,1,Rep,HD-145,6376305,10763,,Thomas_Wright_(Maine),272120,0
8926,"Dale Crafts",Dale,J.,Crafts,,,2,R,1,Rep,HD-056,6628890,19597,,Dale_Crafts,272105,0
